hash,blockNumber,timestamp,date,hour,from,to,value_eth,gas_fee_eth,gas_price_gwei,gasUsed,nonce,transactionIndex,is_contract_creation,is_error,confirmations
0xe2c60e06ac44232fecfbae5e646cb5c7c0b98d46bc2a6bde005c908cb40af99b,4869211,2018-01-07 13:40:27,2018-01-07,13,0x0d87659e1fc478804cad62773ff92a5ed8ddb55f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100.0,0.000666131,23.5,28346,13,133,False,False,18872352
0x927cd82c4caca6ab833d56fb425692c0c2f7cbba441d554f81aa909500058890,4869217,2018-01-07 13:41:54,2018-01-07,13,0x1a1ad51e603b5c54bcb8b85457e1bca0281cf375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001914176,88.0,21752,209,52,False,False,18872346
0x2d41fa537df56f4466229cc0866f4f04ca20c0bcfe1f59a525e0467bbe62bccb,4869251,2018-01-07 13:49:24,2018-01-07,13,0x0d87659e1fc478804cad62773ff92a5ed8ddb55f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001071036,23.5,45576,14,129,False,False,18872312
0x371f6b014e1e31cb6bf2e802c3f23780f532ba701640519f76ffb105a1ed9391,4869356,2018-01-07 14:16:15,2018-01-07,14,0xf7b7030e3a1581c6643898490188893a11798f93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.97,0.002297338,53.0,43346,0,194,False,False,18872207
0x6ac0467e4cab7b30efd1b02e095b66044aa5d590b6ed62706963a95f367d481f,4869372,2018-01-07 14:20:03,2018-01-07,14,0x655a0821de1791c55986b4ba906357d88d7a0c49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000771792,21.0,36752,350,192,False,False,18872191
0x317f23bba9d9536ae163293fd9916b3208810bed66f70b3f22bb2d77be8869c1,4869396,2018-01-07 14:25:50,2018-01-07,14,0x297e625054f2bb2413d955435b390542fd60cca8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.00082899225,19.125,43346,0,140,False,False,18872167
0x080dc7513403b6c0fbbdbabe7671be398ef26145aa4d13675213a805955be133,4869399,2018-01-07 14:26:41,2018-01-07,14,0xf7b7030e3a1581c6643898490188893a11798f93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.004512024,99.0,45576,1,64,False,False,18872164
0x491fc9ab93c1a19b8aa1ca3cc381ff143e0c8e3d39143e7b7b4202a950ec87c7,4869406,2018-01-07 14:28:36,2018-01-07,14,0x6b5d5098041decf17a614e2c5c693dad2194b2ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000740048,23.0,32176,26,110,False,False,18872157
0xb5cb97695e292808437f63bc00ef11af45dc302f33438d8ea11f304e6369e445,4869444,2018-01-07 14:37:36,2018-01-07,14,0x01349510117dc9081937794939552463f5616dfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.23690628,0.00065019,15.0,43346,1390,213,False,False,18872119
0x304c0606b95ba6549b68eb2ce04ade00f0b8e57c3014ce35d8aa4a9971be80f1,4869477,2018-01-07 14:46:18,2018-01-07,14,0xf7b7030e3a1581c6643898490188893a11798f93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00045276,21.0,21560,4,67,False,False,18872086
0xd8d8a999772f6bc5349e4ed220ed307502a140ba13eaab8b3b82ffc02673381c,4869727,2018-01-07 15:51:06,2018-01-07,15,0xcfcc42cf0602341134affd3617d9b9dace3affb7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0011378,25.0,45512,3,157,False,False,18871836
0x344b3c3e8c299f0d61bc244823ac698c58e27ce302f61992b0b31d2c9c194ee9,4869732,2018-01-07 15:52:23,2018-01-07,15,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00421179,110.0,38289,178,275,False,False,18871831
0x2ac36c29c7a8d7a9af593dfb0f10dfa4956a9bfe96c4ba394c8477916e060d56,4869737,2018-01-07 15:53:41,2018-01-07,15,0xc0c9e577d874e5587e0e24022934b3edea1ee5ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02,0.00476806,110.0,43346,0,215,False,False,18871826
0xfe4e9c4c85ce0030557a35a33640da91234bd93a05fa6e9f0d26e4bd6734d458,4869751,2018-01-07 15:57:38,2018-01-07,15,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00421179,110.0,38289,180,76,False,False,18871812
0x6330211760a193ae69130c828651b951c21a6d545b385482f48fa79a562bdb82,4869760,2018-01-07 15:59:35,2018-01-07,15,0x342a8e174c759b4232336dd06df3929eca45f465,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00237864,110.0,21624,2,105,False,False,18871803
0x821814c679162368afb577dd8825781841f1925b050f88d4a49fb281b52ba14c,4869763,2018-01-07 16:01:09,2018-01-07,16,0xc0ba9fd6fd13b87f71cf6d665d7f1ebec592c7c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12.0,0.000736996,26.0,28346,82,16,False,False,18871800
0x77c33946ae2f89ec2168f9577b25f0181b013dab4318b4b6a2b9abcdee0f5f1c,4869766,2018-01-07 16:01:36,2018-01-07,16,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00421179,110.0,38289,182,171,False,False,18871797
0x5ddeff646207d981a24946e2a4511a207d71f52c9437a0a6159927a373159fb7,4869783,2018-01-07 16:07:17,2018-01-07,16,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00421179,110.0,38289,184,296,False,False,18871780
0x67475fc98031fc2e07037114f022f0a7dbef25cfa345cde7b96b23c95696441a,4869789,2018-01-07 16:08:52,2018-01-07,16,0x2958db51a0b4c458d0aa183e8cfb4f2e95cf6e75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,0.00085038,30.0,28346,50,128,False,False,18871774
0x421a16bca8342f03dd237b7db9646e7cddbce7a04b3c740980436d8b8d143098,4870012,2018-01-07 17:07:19,2018-01-07,17,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.004632969,121.0,38289,186,284,False,False,18871551
0x2966ab144ba2c3d193dde97f8e4af7de335f997e713cf4ee31577810a0f46dc2,4870053,2018-01-07 17:18:05,2018-01-07,17,0xd35e570a0eea685105a9fe004019651dd8a92fb1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.0,0.00130038,30.0,43346,172,199,False,False,18871510
0x58f2b73ab2676e72fa4fd97ca30da749f9ddb16d9956028836bdb21de026476e,4870113,2018-01-07 17:32:46,2018-01-07,17,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.005130726,134.0,38289,188,81,False,False,18871450
0xe230f2bdc079a8538f931d589f15c8de937f262d9e445048032f939245089a0d,4870126,2018-01-07 17:35:40,2018-01-07,17,0x1b44e3e22589ffeaf1cec01707ac9076957e3e8b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0023588,50.0,47176,0,138,False,False,18871437
0x9caaf0923c8b2bc7d0e3fee775ab0a978888096002d728c92cf50bce3ed70294,4870132,2018-01-07 17:36:53,2018-01-07,17,0x01349510117dc9081937794939552463f5616dfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.74098,0.000623612,22.0,28346,1392,110,False,False,18871431
0x1b721b61baa7c84ce991de651a766fb6248309e5378a6e316dc43920fc92e69f,4870138,2018-01-07 17:38:20,2018-01-07,17,0x737233e60b9bf8a616a2b592fe7354a92bc5bec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000605472,28.0,21624,7,207,False,False,18871425
0x2e40532897940121b538377d84e2e70df86d7f4b00aa0b3af65ede72034783a4,4870184,2018-01-07 17:49:53,2018-01-07,17,0x1b44e3e22589ffeaf1cec01707ac9076957e3e8b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.102067,0.00455133,105.0,43346,2,46,False,False,18871379
0xcda8f3feeee27ed853f4ca38085c60b8450f15aaf5ccb9bf2e4f30852584dce2,4870308,2018-01-07 18:19:35,2018-01-07,18,0x1a58776449c79c004139094821c218ebbb5217a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.003059257798950912,64.847757312,47176,0,105,False,False,18871255
0x6fe57900118228321448c881f720dfb1423c50694012b4e8ee39e550706c44c1,4870311,2018-01-07 18:20:28,2018-01-07,18,0x1a58776449c79c004139094821c218ebbb5217a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.08,0.002644106,61.0,43346,1,39,False,False,18871252
0x7b25704b452bf6bb598b1b6f9f218283b71e200dedec2a38de933dda4fcf8b42,4870326,2018-01-07 18:25:03,2018-01-07,18,0x1a58776449c79c004139094821c218ebbb5217a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0033951952,74.6,45512,2,55,False,False,18871237
0x6f449a00f34ebbdcac32c248328cfbb8b9023edaa747f72c52a88cbb039fd426,4870393,2018-01-07 18:46:11,2018-01-07,18,0x201c6c7e32fad71d2e8c554958a2283a62a67a48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0024484344,51.9,47176,5,202,False,False,18871170
0xf26f6fff59077cf6970f5672e47ab66cfb89c8aeb27c0a73faae14200dbb636c,4870401,2018-01-07 18:48:00,2018-01-07,18,0xe732f728b3e99e9d6f72b40f59f73a982b82dfb9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.04,0.000910266,21.0,43346,3,105,False,False,18871162
0x6471a95f71d58939db4804609ad020cf898e2a62cb128df7eef0454a9ea7c275,4870554,2018-01-07 19:25:01,2018-01-07,19,0x1cd7ed3a06746bec03e69574fbb3260c349bb6f1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.00151711,35.0,43346,101,44,False,False,18871009
0x960cbbcc5988b4e56b6d6f325cacd44e3a6419d530433d3007894b3ed6f3f871,4870570,2018-01-07 19:29:03,2018-01-07,19,0x1b44e3e22589ffeaf1cec01707ac9076957e3e8b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00146496,40.0,36624,3,326,False,False,18870993
0x0c243d32cabc8dde10ab7d61988cf1b8bea6492d23ca81129df1621ffe738574,4870592,2018-01-07 19:34:46,2018-01-07,19,0x1cd7ed3a06746bec03e69574fbb3260c349bb6f1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00182048,40.0,45512,102,206,False,False,18870971
0x8e050eaa0b69f338028ed22a7ea517a5fd21a527da59071cb97610254ad709e0,4870742,2018-01-07 20:10:55,2018-01-07,20,0x1a58776449c79c004139094821c218ebbb5217a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.002877736,61.0,47176,3,74,False,False,18870821
0x21e2c882097e70f96795eac8cc9d2a5d0fa6f9909d82685f6ab540e1f5bb61a9,4870750,2018-01-07 20:12:42,2018-01-07,20,0x10d475bb07d2741a49d45df08b4273b1eecf8902,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001439856,66.0,21816,80,224,False,False,18870813
0x9a60bedcccb78534bbdd153b6f09e3e1880e6646c59aa03aa1e1014017fb7d49,4870761,2018-01-07 20:15:18,2018-01-07,20,0x746a7e23309a1a4d70c28832bdca9c638d0e9aab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4471,0.002860836,66.0,43346,0,168,False,False,18870802
0xd8ab955c855402055186d6906906e04af97b09ddbc6c6bb64788caeb75192920,4870971,2018-01-07 21:07:01,2018-01-07,21,0x7f8be20a5e7d19d59236bcec48837cb2f0b6d674,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000523584,24.0,21816,4,118,False,False,18870592
0x7498b0b1c4170f5a17441bb0614771c761b1bf5fa849ffda5c3eb644c6c36862,4871045,2018-01-07 21:25:56,2018-01-07,21,0xfa9404c11ced9a0a49ae21d4d595c334f7a8ed39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.13,0.003380988,78.0,43346,0,71,False,False,18870518
0xc92cb14b69222161c897ae9f715194100ab55b1fdf0ee9ba371a12806b218e91,4871085,2018-01-07 21:36:10,2018-01-07,21,0x8c01d60b3f820f4c4b9949e0c85921374b0f5e97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.002324372,82.0,28346,6,228,False,False,18870478
0xcb271b2abc60719e35dbb93fa907cb1ef67c91649e2d761be3e1e4d70ac31292,4871102,2018-01-07 21:40:12,2018-01-07,21,0xabe8331b18d3a09d93f1b97f3619e4bca66dbaaf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,59.0,0.0006506277946,15.0101,43346,0,108,False,False,18870461
0x10034b948a17485414f39e6376b418a5d6735ef5b6d0be944efe89a9de5c6fde,4871182,2018-01-07 22:03:04,2018-01-07,22,0x01349510117dc9081937794939552463f5616dfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000456792,21.0,21752,1395,76,False,False,18870381
0xf2a65e37b195abffe1dee50ee0e96554a8019bced7c8d377a910e35ca9b7ea3e,4871184,2018-01-07 22:03:21,2018-01-07,22,0x297e625054f2bb2413d955435b390542fd60cca8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00390051168,82.68,47176,1,26,False,False,18870379
0x727d82126ec79eda91aa11cce07c081b2b9979652b4e3bda3fa5719d47834dd0,4871211,2018-01-07 22:09:57,2018-01-07,22,0x18375b564237328460cb789b587f19c124502019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.55,0.001777186,41.0,43346,16,96,False,False,18870352
0x46bd617e834506f5211e3776af32b8163b36a735a0df683e522ddd3dcf05e08d,4871232,2018-01-07 22:16:31,2018-01-07,22,0x00ff15b24465b018d16ab586a87e218aac8213a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001464576,32.0,45768,384,124,False,False,18870331
0xc84a2f776a6740b79ba86f311677912427cc21e32104b2e0c610c127a06dbd63,4871247,2018-01-07 22:19:44,2018-01-07,22,0x18375b564237328460cb789b587f19c124502019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.002321112,51.0,45512,17,117,False,False,18870316
0x78119183c3a2609d9edce61454d3dcc658a3eca6851c625706f30ae78171e450,4871258,2018-01-07 22:21:59,2018-01-07,22,0x18375b564237328460cb789b587f19c124502019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001739184,57.0,30512,18,62,False,False,18870305
0x32d8334e1400e8850b42338374fc34edca15a1b62bbe60ec931f9f67436b1f32,4871290,2018-01-07 22:28:12,2018-01-07,22,0xabe8331b18d3a09d93f1b97f3619e4bca66dbaaf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000684146399994936,15.011111111,45576,1,48,False,False,18870273
0x5d65eb44fc2673079d5082fa9bb76c42d60b64e02ee1eb330eef16799c8be8ab,4871301,2018-01-07 22:30:05,2018-01-07,22,0x78796929b0e10d023239c176a32031fd46c473da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11.0,0.000595266,21.0,28346,236,62,False,False,18870262
0x12331b757c53938810772744e5cc9c98943e9382db3b6cf5afd00d1fb41ea9fe,4871338,2018-01-07 22:39:28,2018-01-07,22,0x180bd81d323e8fe317e7c922d2c137ff90545657,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.004104312,87.0,47176,0,150,False,False,18870225
0x5166457af35949d13b67482be973fa2ea95f9f486e99c43311b18a4dc57d5452,4871543,2018-01-07 23:36:42,2018-01-07,23,0x165476aa1987732cbc6eabadcfd140cab7c27a3c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3,0.000907072,32.0,28346,21,132,False,False,18870020
0xbcc97de626ee376f3e8fb7081a16850cfa1cd2d3c2ba36f7a496b3ff02815128,4871554,2018-01-07 23:39:53,2018-01-07,23,0x165476aa1987732cbc6eabadcfd140cab7c27a3c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001458432,32.0,45576,22,103,False,False,18870009
0x968d8e7f9f664a71bd54a792f666613a5bbcd33ce864d9019b5577be3e3013f1,4871559,2018-01-07 23:40:46,2018-01-07,23,0x0ba4ab8b07b27df58f7a9f682a7309435fd99d95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.6,0.00113384,40.0,28346,5,160,False,False,18870004
0x6e2404ebbd18db126ea0338f0e97a495c7af1a832fdf63c813a7030f50a8309d,4871560,2018-01-07 23:41:07,2018-01-07,23,0xe13cab621b84bd7559f5453a9473d4c29e07c7c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001041024,48.0,21688,92,158,False,False,18870003
0x7d3eae48792ed9f4adb5652ceac1e48906ec542e11dc8de17d0ccafc21fb0fcf,4871601,2018-01-07 23:48:00,2018-01-07,23,0x0ba4ab8b07b27df58f7a9f682a7309435fd99d95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001498224,49.0,30576,6,201,False,False,18869962
0x8132d0914cab4750b8a6aad5bf72bc39d3d990710e7cf5b7204820c434c5cf4e,4871702,2018-01-08 00:14:45,2018-01-08,0,0x0734e30d680f2923d10f21ee52347b8621429469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9.0,0.00086692,20.0,43346,330,203,False,False,18869861
0xee83ebcad6ea867145fb7a799e1c65993acaebd3f5e75a3e4b0f8c8b3a8526c1,4871747,2018-01-08 00:29:41,2018-01-08,0,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.003599166,94.0,38289,189,93,False,False,18869816
0x0253ba39021d980dbf7117842d4360aef44d3881c15eff9c446a987a303aabd8,4871751,2018-01-08 00:30:51,2018-01-08,0,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.003599166,94.0,38289,191,299,False,False,18869812
0xa0eff45c03607c3962743248d76ad487fe2fc29827c33805fc147fd64eea9737,4871892,2018-01-08 01:03:53,2018-01-08,1,0xabe8331b18d3a09d93f1b97f3619e4bca66dbaaf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0005937764,13.01,45640,4,18,False,False,18869671
0xb6cbf3bb7b6ab2779c2f1570f3ab6a076c90047b9abc14d29cab34f03b286081,4872006,2018-01-08 01:34:37,2018-01-08,1,0x04ee8d442ffddde7480375ed45ac286e09256337,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.11,0.004291254,99.0,43346,2,129,False,False,18869557
0x71780d96fd4f8c45c7ba11153dec3b3d1739ec30dae58c4c5b81fc7c574d289d,4872011,2018-01-08 01:37:04,2018-01-08,1,0xcd17484994f1f1776eb0a66dc544c269662f6b40,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.002140776,99.0,21624,17,176,False,False,18869552
0x8d2bc35d1918814a59549d5a5fd4baed20d85b06a1e9f1fc222c2843bbe8aab3,4872025,2018-01-08 01:40:58,2018-01-08,1,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9,0.004291254,99.0,43346,0,96,False,False,18869538
0x0323f60e07809c558b7fa4097cfcad36b54a962b703161bac4b7a1b9bf8fe162,4872058,2018-01-08 01:50:28,2018-01-08,1,0x04ee8d442ffddde7480375ed45ac286e09256337,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.004505688,99.0,45512,3,126,False,False,18869505
0x1765a3975c2f5e39eaefc1a0ab1686918c42201b90eef0ab76ee3ffc19bf1bd6,4872068,2018-01-08 01:53:03,2018-01-08,1,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00415324,91.0,45640,1,192,False,False,18869495
0xa44367e86ba5146ba38bd378438b1f40581ba04e83322cc70b7288cb6c04ae84,4872069,2018-01-08 01:53:15,2018-01-08,1,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00278824,91.0,30640,2,36,False,False,18869494
0x4ebdd5aaec0489dc5205e5679f6a2c835a30536ddc867bb795e4cc70293e9e18,4872081,2018-01-08 01:56:36,2018-01-08,1,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.002776592,91.0,30512,3,203,False,False,18869482
0x1ad5373a7390cc5bca1c3a380e28415ab076e79ebf3ca3b371ac470cf21e798a,4872126,2018-01-08 02:07:00,2018-01-08,2,0xe0c28d49797da48f9f74cb72979146cfdaf2284b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000481882,17.0,28346,24,232,False,False,18869437
0x2f0750b1e4c2087f724b6ec2f3414a6c212609f2e4480a6d7e8ffa547619474c,4872143,2018-01-08 02:10:35,2018-01-08,2,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000478544,22.0,21752,459,131,False,False,18869420
0x53a854e9a506eb1c1e22f3e5e9396f78474853cf07efaaf805c641bc4730c112,4872158,2018-01-08 02:14:52,2018-01-08,2,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.0028346,100.0,28346,5,14,False,False,18869405
0x10154639d151afed85bf84c6278300d3a7435e4267acc711108f633eebccef83,4872265,2018-01-08 02:43:26,2018-01-08,2,0x195aa461aebdddae3d3f6e7fcb9e18745e863f5d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.035,0.0021673,50.0,43346,1,205,False,False,18869298
0x68ce35267f43da33002e3b073b7fcec01e828434095e6dbb70858e3a18937f42,4872290,2018-01-08 02:49:23,2018-01-08,2,0x195aa461aebdddae3d3f6e7fcb9e18745e863f5d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00165116,35.0,47176,2,143,False,False,18869273
0x1c3bc885ed1d397a7e0e17e6ff4bd56795a5fc0df2f55fedf7ab7eabb2d7f18c,4872332,2018-01-08 03:01:29,2018-01-08,3,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.12,0.002990874,69.0,43346,7,246,False,False,18869231
0x5adf2c33e5ea91cc55f8fac7b3f437325af8a968f2702571704ff29360ff1e58,4872344,2018-01-08 03:04:05,2018-01-08,3,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.004564,100.0,45640,8,29,False,False,18869219
0x8238bc1a80dd7b2b92e00de46df3adea7d2c3874f5659c86aea06595ccbe18fa,4872378,2018-01-08 03:11:47,2018-01-08,3,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.015,0.002834599941947392,99.999997952,28346,10,84,False,False,18869185
0x13e18a756a51d4996ead5c9921becb2e11ef85753442f5d010d8d0420e7e2450,4872402,2018-01-08 03:20:24,2018-01-08,3,0x671c232070dd6827b6bad446ca11277732f7097f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.0028346,100.0,28346,13,148,False,False,18869161
0x041a160c9642e684d3fc8cff971a85b6e72dfdf51c7ca207e56c0b6ef42f0e1f,4872422,2018-01-08 03:23:39,2018-01-08,3,0x0734e30d680f2923d10f21ee52347b8621429469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,73.0,0.000476806,11.0,43346,338,79,False,False,18869141
0xc07ba2a4feb2839fa8563d5349acae9de2a9df8c1dbfd52d9591bcc8496d5bbb,4872434,2018-01-08 03:27:45,2018-01-08,3,0x195aa461aebdddae3d3f6e7fcb9e18745e863f5d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00064872,30.0,21624,3,85,False,False,18869129
0xcb1f5915f334d78a1dd936a2b4923936713d177369b15083a8db2e1d4a01964c,4872461,2018-01-08 03:35:48,2018-01-08,3,0x6b5d5098041decf17a614e2c5c693dad2194b2ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,31,213,False,False,18869102
0xd06a77300f358928b96955c9c32563a65171398ad6e164a249971f1c3858bd42,4872480,2018-01-08 03:40:55,2018-01-08,3,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0038289,100.0,38289,195,58,False,False,18869083
0x669a4946c083f6ab1ae4b9a5f05ef1f32e54cc461b4a8771671a191f2f33b386,4872510,2018-01-08 03:50:40,2018-01-08,3,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0038289,100.0,38289,197,208,False,False,18869053
0x7b0413deacfd48f93a5ff63b13e8c793faf665774abffc2134aa9584a6559b48,4872548,2018-01-08 04:01:26,2018-01-08,4,0x77bed8137d3c1640d0f45e5cd1be92291d22f7d3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001357456,37.0,36688,802,113,False,False,18869015
0xf959d65540434d0fbb563beca975bfdba0e6324fc2d7333fe744f08c9ede3787,4872575,2018-01-08 04:09:27,2018-01-08,4,0xb5685343ed45d8b896633f9c128c55f758feb0aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0021752,100.0,21752,497,259,False,False,18868988
0xa5f1382867bb61f452e239711b9f3dc86b972ffc460261573525881fea091f0d,4872689,2018-01-08 04:41:36,2018-01-08,4,0x389d6a6bc8aa2191be7eac1c258019b6ce8640d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.0,0.0027511164375,63.46875,43346,42,176,False,False,18868874
0x802c17931b87c5d853085655bb8cac4ead1dd5074b7f744b4178f0a5aa25ba6d,4872695,2018-01-08 04:43:33,2018-01-08,4,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.003024831,79.0,38289,199,40,False,False,18868868
0xca5f250b175a8fe70c6b3a29274e7af79365466f5f46e45051f038745a300b67,4872708,2018-01-08 04:47:34,2018-01-08,4,0xe1763ab7240c14983c692b4b4b6c3000fb5aba15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.0,0.000963764,34.0,28346,307,116,False,False,18868855
