edge_id,source_id,target_id,transaction_hash,timestamp,date,hour,day_of_week,month,value_eth,gas_fee_eth,gas_price_gwei,time_step
4703,425,1016.0,0xe777b904549efe00cb94f40fb6f9f29b4562894ba3bb21d7231c4208b238d613,2018-01-15 05:18:41,2018-01-15,5,0,1,1.1,0.001993916,46.0,90
4704,1114,1016.0,0x547d8b715ad76f3e3365bcbaee5d65d47664f4cf753e9e0de748aed484be2d95,2018-01-15 05:20:41,2018-01-15,5,0,1,0.0,0.002170096,46.0,90
4705,425,1016.0,0x46f4c03932bdb15683295ec509f9092aba22d8b65933c48ed161bb7d3b7f4410,2018-01-15 05:30:40,2018-01-15,5,0,1,0.0,0.002028568,43.0,90
4706,859,1016.0,0xdf726b1a34126d43881723296446a02424f26790e4de6fa951af4dade8c22875,2018-01-15 06:18:59,2018-01-15,6,0,1,0.01,0.00173384,40.0,90
4707,12,1016.0,0x5bed31306832cc0fe9b61e3bb1b6c3d948362736e4eaffee232771e0ec84b404,2018-01-15 06:24:09,2018-01-15,6,0,1,0.0,0.002453152,52.0,90
4708,562,1016.0,0x893d69dc05df64c2b4b4da4e899765040f3a67a3e9689d6c5a162bd8c321047d,2018-01-15 07:01:22,2018-01-15,7,0,1,0.01,0.001170342,27.0,90
4709,1130,1016.0,0x7f8660689243291bf7a5000d13c9a1f6d2318437882d971835bb32358eb9b922,2018-01-15 07:19:08,2018-01-15,7,0,1,10.9,0.002709125,62.5,90
4710,404,1016.0,0x4fc474e5b6f6f5da54c3371063cf71c85581d9c5a63115cf25ae7560917b2ebb,2018-01-15 07:36:17,2018-01-15,7,0,1,0.0,0.000605472,28.0,90
4711,34,1016.0,0x90b3a4230753c27a73a0b665b96efa8d944898ec5832be988b82f17d8d5d8f08,2018-01-15 08:04:58,2018-01-15,8,0,1,0.0,0.001870782,51.0,90
4712,535,1016.0,0x1e38fff701343bc5193369be7ffb4c63fbbfdf650ca23e7b78d5f8b846d9e04b,2018-01-15 08:14:13,2018-01-15,8,0,1,15.0,0.00039996206,14.11,90
4713,535,1016.0,0x309edecf1630001791aecd31222a1f421f709918849b7db5219348eb160ba4e1,2018-01-15 09:14:05,2018-01-15,9,0,1,0.0,0.000348032,16.0,90
4714,1056,1016.0,0xbd013d0f51de70ce1a537d45d83b75c644e62cca238c7794febca8dd87f690e4,2018-01-15 09:25:15,2018-01-15,9,0,1,0.38,0.0021673,50.0,90
4715,1056,1016.0,0xaca59f62f7d84df62c1c80a660920a3bf336cd5a431d9c1591c86fd973c4ef57,2018-01-15 09:31:21,2018-01-15,9,0,1,0.0,0.00182048,40.0,90
4716,1056,1016.0,0x978527dd50ab3ca57b036927c8bd31419cdde956858ec6a2269bc2a2699c3965,2018-01-15 09:36:29,2018-01-15,9,0,1,0.0,0.0015256,50.0,90
4717,616,1016.0,0xd07ca32fac029c321097dad5881ed4a09570e235e49203e7303481fbcc8efb1f,2018-01-15 09:55:47,2018-01-15,9,0,1,0.01,0.00108365,25.0,90
4718,6,1016.0,0x27e5f5418c0ada1aa5297d1c08ca0699c1f69cce7a2b0c2332ec49d9161eca2f,2018-01-15 09:57:30,2018-01-15,9,0,1,0.0,0.0023588,50.0,90
4719,616,1016.0,0x2aa1527ec1e368b2630a315986a0372113152a45d5c09b20adeb1132d5abb67d,2018-01-15 10:11:10,2018-01-15,10,0,1,0.0,0.001085048,23.0,90
4720,880,1016.0,0x3fbf2d7a6bda41be9e6a0559966e226e4162dececd9c777a3617d6ed7cea9c9f,2018-01-15 10:40:56,2018-01-15,10,0,1,0.001,0.000910266,21.0,90
4721,606,1016.0,0x73af640251238604e96301bfff8c4b10412e69a3652780e43a626723525f2aa8,2018-01-15 10:43:25,2018-01-15,10,0,1,0.0,0.0030512,100.0,90
4722,560,1016.0,0x7a9847a203917ecb956791cf3c80671fcea5d844a9a82bfcd4df9b40447f2015,2018-01-15 10:48:28,2018-01-15,10,0,1,0.235,0.00043346,10.0,90
4723,560,1016.0,0x9770a19d986623144b5bc889e883e60a92cc7a25240578933fd3cc2ca103a6b7,2018-01-15 11:11:20,2018-01-15,11,0,1,0.0,0.000518936,11.0,90
4724,425,1016.0,0x8360250ca1cfc1ef4672955183471c1af358bdb812401aa800f5caa84d0b17a7,2018-01-15 11:22:20,2018-01-15,11,0,1,0.0,0.00087490704,40.46,90
4725,560,1016.0,0x23d5d7070131f0b5ed8b0801efa0a52cee9122477a29772433e6705a52a199be,2018-01-15 11:23:32,2018-01-15,11,0,1,0.0,0.000675696,21.0,90
4726,560,1016.0,0x0d16d8b4be21d7eb4298f0fa8c74fdc71ed44c1cc669a3758856de4c86a4e2e8,2018-01-15 11:24:44,2018-01-15,11,0,1,0.0,0.000675696,21.0,90
4727,560,1016.0,0x34780c81faf96aa3ffd44dd3d5939bf8eaa721e41e95b765881c3dc867ca921b,2018-01-15 11:48:50,2018-01-15,11,0,1,0.0,0.0010844,50.0,90
4728,528,1016.0,0x9d599db1a38e6723289f9c21a843ec7ecd8172cce4ef5376700527287aff4f93,2018-01-15 12:07:35,2018-01-15,12,0,1,0.0,0.0010876,50.0,90
4729,411,1016.0,0x3548fbd58f0a70db222872d4e32e00890adda66a71a17d5c42e56d51c953a7dc,2018-01-15 12:44:09,2018-01-15,12,0,1,0.03,0.00108365,25.0,90
4730,886,1016.0,0x6e8f6ba0e9abdfeef60d089abaccf76a61f46ccd51937cdf422927c027daddae,2018-01-15 15:52:19,2018-01-15,15,0,1,0.0,0.0010812,50.0,90
4731,538,1016.0,0xd8429bc8e3eabd68bed4817a49bdf4e7a38f183191f4187667258ac0dc3e2f7d,2018-01-15 15:55:26,2018-01-15,15,0,1,0.0,0.00283056,60.0,90
4732,255,1016.0,0x77d03664c90ea5c70a16644dda144269ff1cfcccf01480e31903aef1482c8e50,2018-01-15 16:27:43,2018-01-15,16,0,1,5.0,0.00170076,60.0,90
4733,496,1016.0,0x1708ab688078e2470536c8940cff19596a3cdc9ebf10dab6b37f2e5a30c8d017,2018-01-15 16:28:22,2018-01-15,16,0,1,3.0,0.0021673,50.0,90
4734,496,1016.0,0x71978c0ad333fdb76bd6929474be4a5acb260c4edb5e68c38c676d9822f42824,2018-01-15 16:36:54,2018-01-15,16,0,1,0.0,0.002366624,52.0,91
4735,628,1016.0,0xc8c94a76c4180d0b4618bcd9bd76f0adcd8a889e0ff33974ea9283e5b2b3947b,2018-01-15 16:41:12,2018-01-15,16,0,1,86.0,0.001473992,52.0,91
4736,255,1016.0,0x90efe1f08f2546771be18589f5007d732a0c9db82eb8add59f9b56ca27d45811,2018-01-15 16:42:10,2018-01-15,16,0,1,0.0,0.002453152,52.0,91
4737,496,1016.0,0xb1a4b54041e5e3c84a28d68012477804c28cb597032c19916862e8d0898c79f7,2018-01-15 16:47:04,2018-01-15,16,0,1,0.0,0.000994704,46.0,91
4738,255,1016.0,0x7015a392c56773fb6730cbd7d701c0a030164a647d693bfe4eb86e7dd0bd5002,2018-01-15 16:47:19,2018-01-15,16,0,1,0.0,0.001673152,52.0,91
4739,255,1016.0,0xc5c814713cb1d9daa815d34929ed097dedb51c9806e6ad89cb205c1073de1f6b,2018-01-15 17:05:33,2018-01-15,17,0,1,0.0,0.002453152,52.0,91
4740,628,1016.0,0x3680e01567f0df9d827f9e114f734c13c369e97c18a0b7d1bb59a14065f1f79d,2018-01-15 17:19:36,2018-01-15,17,0,1,0.0,0.001589952,52.0,91
4741,255,1016.0,0xa90f736ae7f8ec07b459b11807bcd79a6d6eb5c621ca1b07725e8c9d494e0534,2018-01-15 17:19:36,2018-01-15,17,0,1,0.0,0.002366624,52.0,91
4742,1011,1016.0,0x94398556d3820904c4ade427ee56b6a73b05ab145ca658aabd63b4d0b82a9770,2018-01-15 17:21:42,2018-01-15,17,0,1,0.08,0.001777186,41.0,91
4743,628,1016.0,0x07a64ba16df5ef2c4dc397266c3d7e3b164c177a54b5582b39b9590ef4a35542,2018-01-15 17:22:59,2018-01-15,17,0,1,0.0,0.001589952,52.0,91
4744,1056,1016.0,0x38da358283f3d9c28eaa9e96a53fb57bb0a4a01558d825ff0f280b0acd34d72b,2018-01-15 17:28:38,2018-01-15,17,0,1,0.0,0.0010812,50.0,91
4745,1011,1016.0,0xbbf061e8298b6a17e74957d18398c16f559901faffd432716270aac47d4518df,2018-01-15 17:40:05,2018-01-15,17,0,1,0.0,0.0022756,50.0,91
4746,562,1016.0,0xdd7ea278a1f3f68f8c18480584a71e91d2cc20a1c81af603651ee5405f3cefb0,2018-01-15 19:05:58,2018-01-15,19,0,1,0.0,0.0014596,40.0,91
4747,183,1016.0,0xa97eca9e19dc404237105b5508960fa13f8c73fe4fef7de24157b25942c8da20,2018-01-15 19:46:06,2018-01-15,19,0,1,0.0,0.00188704,40.0,91
4748,938,1016.0,0xacff0f6ff4ad1e371c15f2905f83552ee4648d07e0055573c8247323c05bef46,2018-01-15 19:47:31,2018-01-15,19,0,1,0.45,0.001777186,41.0,91
4749,1161,1016.0,0x06917dabfc7deeb503eb69bbf12a590fa6f251b3423e9722b6e24b12a942ac3c,2018-01-15 20:46:03,2018-01-15,20,0,1,0.0,0.000891832,41.0,91
4751,811,1016.0,0xf43532503c380692eabfa584e7e2d9a14f4b081ffa8f3153db1ace5263d24f1f,2018-01-15 20:58:58,2018-01-15,20,0,1,0.06,0.00130038,30.0,91
4750,1218,1016.0,0x887cbf834b15f68b8244131a0e451512c3ca9576f6b658cef778b9500639638f,2018-01-15 20:58:58,2018-01-15,20,0,1,0.07,0.00130038,30.0,91
4752,720,1016.0,0x2db7bcaaee502ff83d26d979f5932beaa11d79c954f67f8a39524b801d8d9425,2018-01-15 21:00:37,2018-01-15,21,0,1,1.0,0.002253992,52.0,91
4753,720,1016.0,0x5e27aacb9071c387b2a57389c0c53ca5c81d37228cc59a4a1dbb53195d04c0f0,2018-01-15 21:03:44,2018-01-15,21,0,1,0.0,0.002366624,52.0,91
4754,1011,1016.0,0x869f58378a045831c765bab956931473e7a4be1fcac3acc72eb953d8085c1535,2018-01-15 21:14:16,2018-01-15,21,0,1,0.0,0.00097308,45.0,91
4755,226,1016.0,0x968b2dc2f83cbd032915e13b46bae5f08e646b2d256ea9d65a049f87df69c49d,2018-01-15 21:16:11,2018-01-15,21,0,1,0.0,0.002453152,52.0,91
4756,811,1016.0,0xf31baea06b90a368fedce3da246f1871918f1d9edb64b5742379e77644407b14,2018-01-15 21:16:32,2018-01-15,21,0,1,0.0,0.001046776,23.0,91
4757,956,1016.0,0x4f59f533343bcd8cd771fdc64c1047f656f6735a752f572e4469dfa1d564affc,2018-01-15 21:18:09,2018-01-15,21,0,1,1.2,0.00099211,35.0,91
4758,830,1016.0,0xbdd57e73d4f5eadf36b36079812683f58619b2e28a40affed2f83d866b603e81,2018-01-15 21:37:13,2018-01-15,21,0,1,0.005,0.00130038,30.0,91
4759,853,1016.0,0xcefc6dca5c0315e911b47e7cead5b5da85fe70aa3fcdf68143a5758cc3bb3935,2018-01-15 21:47:48,2018-01-15,21,0,1,0.2339,0.00108365,25.0,91
4760,891,1016.0,0x09f0520230d745ac5ce3a6088610b01b4159714e2f92235c5d57fd75313716b8,2018-01-15 21:53:33,2018-01-15,21,0,1,0.5,0.001040304,24.0,91
4761,1300,1016.0,0xa32ba9a81cd65208527a6b48b0b4dc9f7a8d513621a6c9eeacd771be9347055a,2018-01-15 22:16:17,2018-01-15,22,0,1,0.0,0.001865992,41.0,91
4762,891,1016.0,0x097cf535bbe287d28f34e698b8204b7b02aab5be033f44a80439cc131f77e4aa,2018-01-15 22:25:43,2018-01-15,22,0,1,0.0,0.001085048,23.0,91
4763,183,1016.0,0x40e3640dd695da50b6f237449f7ae24ee970b10bf3d4c4f83993a27d4ee85c7e,2018-01-15 22:55:37,2018-01-15,22,0,1,0.03,0.00130038,30.0,91
4764,421,1016.0,0x28816aa0b2e872c6e7d2c06616afde0a9482ef76dabe5951c9000df9e79dfc99,2018-01-15 23:07:22,2018-01-15,23,0,1,0.01,0.000996958,23.0,91
4765,343,1016.0,0x9be937555005fa3cef01bd58b1981619540a212e6d4948db79eafaea6649e75f,2018-01-15 23:12:47,2018-01-15,23,0,1,0.75,0.00130038,30.0,91
4766,421,1016.0,0xebd8adcec51690db976cbd1946ea61e25f096a2b2a110debacdf0c8695b2d60f,2018-01-15 23:14:45,2018-01-15,23,0,1,0.0,0.00136536,30.0,91
4767,343,1016.0,0xaae0669fb393aea131c614c219b4b5adc6625f9373e71ae224714779bf8e2812,2018-01-15 23:27:13,2018-01-15,23,0,1,0.0,0.001663776,36.0,91
4768,421,1016.0,0xaf73d5fb1d1f58c38614262a54a187ceaacc27b244111741df19ae12e6917b63,2018-01-15 23:37:38,2018-01-15,23,0,1,5.0,0.000996958,23.0,91
4769,121,1016.0,0x0658caa1f5872339bb0c91303989368ac04b1b99f9e2438f23656d59cf7a4469,2018-01-16 00:16:19,2018-01-16,0,1,1,0.004,0.000910266,21.0,91
4770,805,1016.0,0x0f81ab05a3c04e7d488c6441f3b682bacad248644947441094d658848e83b225,2018-01-16 00:16:19,2018-01-16,0,1,1,0.0,0.000456792,21.0,91
4771,633,1016.0,0x5b449aa58d884184c7f5f996c1c0078734dc0f5cc846ec6dfc0d30ad880094ba,2018-01-16 00:22:46,2018-01-16,0,1,1,0.0,0.000455448,21.0,91
4772,1186,1016.0,0xd5492b54bab6344cae2867563010268f71dd86e277980b97015f43524b60d446,2018-01-16 01:26:34,2018-01-16,1,1,1,0.24,0.00108365,25.0,91
4773,1186,1016.0,0x3ddcc368aada188fa788d13151013625cd77da70193cc41ec3bad04b27ce2d9c,2018-01-16 01:30:20,2018-01-16,1,1,1,0.0,0.000990696,21.0,91
4774,832,1016.0,0x3a97d3ce77f1d51ae95837b9c1afaac9aa064d58f2bd00006e233e764f8732e3,2018-01-16 01:52:40,2018-01-16,1,1,1,0.0,0.00165116,35.0,91
4775,832,1016.0,0x1b7be87f30a986158353d9706ddcbc201ceac619096247a79ea9b12c02d50505,2018-01-16 01:54:04,2018-01-16,1,1,1,0.0,0.00141528,30.0,91
4776,986,1016.0,0xe93ad470cb3723f61568b64bca567ba3b5d9bbe6f48d22790d1c71d88a9ae9fb,2018-01-16 02:22:38,2018-01-16,2,1,1,0.004,0.002123954,49.0,91
4777,832,1016.0,0x91215f77d6a71da6cbb72af9c75bce7d3929a056e6a06e9ba268ac9013f3aa9d,2018-01-16 02:24:48,2018-01-16,2,1,1,5.9,0.00238403,55.0,91
4778,522,1016.0,0xa2e946e755b1e6c82df24431ddb7cb0b126a1394c058f621f3a6664fff724c6e,2018-01-16 02:31:48,2018-01-16,2,1,1,2.256,0.00070865,25.0,91
4779,986,1016.0,0xd47404ce2e6624225763197cc881e1e149aa3728ff9e3bd0c9dcad484a510306,2018-01-16 02:37:49,2018-01-16,2,1,1,0.0,0.000849168,18.0,91
4780,832,1016.0,0x3d45b663126cced7aacd0bedc79e760216c14d0d9b065687fdf9776c435dcdaf,2018-01-16 03:36:53,2018-01-16,3,1,1,0.0,0.000476112,13.0,91
4781,351,1016.0,0x37e179124b38fe5770c85d05d00ce935000e8e71e7f066b0ab124f17f1203f41,2018-01-16 03:58:40,2018-01-16,3,1,1,5.0,0.00043346,10.0,91
4782,25,1016.0,0xa541f2893c74befc693bd777070f917337fddd57939ec5609ae519ccedaa07c1,2018-01-16 03:59:20,2018-01-16,3,1,1,0.12,0.00130038,30.0,91
4783,537,1016.0,0x1db6334b8234c898c79f3a63eb901ac8e633fd5c57e80a24b814d6ad0630b4b6,2018-01-16 04:36:39,2018-01-16,4,1,1,0.2,0.00043346,10.0,91
4784,820,1016.0,0x3bc89dd407ab8e29aa33e13f9ffe00e6b7458b11706fc6dad878f8b65a74e4a8,2018-01-16 04:58:43,2018-01-16,4,1,1,0.25,0.00065019,15.0,91
4785,832,1016.0,0xb99a1d5a36a970625b6576cde29adb680206bcd3b87ea14a870690ef2041930a,2018-01-16 05:01:27,2018-01-16,5,1,1,0.0,0.000329616,9.0,91
4786,820,1016.0,0x1a2ddca518dedba3a831051df65c6408fb4ffa4a0f61cd58899a41101397acd6,2018-01-16 05:02:46,2018-01-16,5,1,1,0.0,0.000374848,8.0,91
4787,537,1016.0,0xfd768a13b49231a8bf204ea0e70ce6658573d5b6b65c197b4f951f678d63e666,2018-01-16 05:02:46,2018-01-16,5,1,1,0.0,0.00022724,5.0,91
4788,63,1016.0,0x514cd85e5c80786a98245146be61de50183dc3a0f2dc30b3d19849c9a2de0b84,2018-01-16 05:04:01,2018-01-16,5,1,1,0.0,0.00012936,6.0,91
4789,537,1016.0,0xa35edf364f7dbf5fa6f824ce8ef448c90bfffc6692c74d742e564352496415bd,2018-01-16 05:06:03,2018-01-16,5,1,1,0.0,0.00015256,5.0,91
4790,1218,1016.0,0x0f994007faa1e9f9bd7acefd153ac304cc9473a89f96f8a94ef2483163efe87f,2018-01-16 05:10:26,2018-01-16,5,1,1,0.0,0.00022756,5.0,91
4791,1171,1016.0,0x2df5c7cddf7641e4229ff71cbbcaede60c174abbd9cd377c2ecd5cec68e19f1c,2018-01-16 05:16:35,2018-01-16,5,1,1,0.0592700977607164,0.00043346,10.0,91
4792,1171,1016.0,0x4fa98f0f149434ca72fa9cf26fa0680844819d7f76c96f3e7ada3fd04624a32f,2018-01-16 05:16:52,2018-01-16,5,1,1,0.0,0.00045768,10.0,91
4793,163,1016.0,0x0fdb0a6bfc7877e2abc5a3d7dc15a7e202d029b807db51491c319e20858b4ea6,2018-01-16 05:42:22,2018-01-16,5,1,1,0.670975848,0.002253992,52.0,91
4794,163,1016.0,0xc5bfc00f998445de9b228de1adbcf22fea8024b76ace5bf894bcfe900fdb4b4a,2018-01-16 05:43:08,2018-01-16,5,1,1,0.0,0.002379936,52.0,91
4795,244,1016.0,0x0c0b6eb41793f0d9785466779a8c577afbbb9f2fa12bcf2dc8b22ce120d3b600,2018-01-16 05:53:31,2018-01-16,5,1,1,0.095,0.00021673,5.0,91
4796,1042,1016.0,0x2f99599e2fbb698e41f7dd128d0f626347434923542ff02efe83ebc28821bfec,2018-01-16 05:53:49,2018-01-16,5,1,1,4.04,0.000173384,4.0,91
4797,983,1016.0,0x2a3c688f2d1164bbe685fe38929a8b3e666ce44a6132dc454b4cc3ba847fc855,2018-01-16 06:11:27,2018-01-16,6,1,1,0.0,0.00022884,5.0,91
4798,1042,1016.0,0x48b0730e4514701f5187801f087d62a6bffa8eedce5bd23ede1e54b7fdb3b1b7,2018-01-16 06:15:30,2018-01-16,6,1,1,0.0,0.00045576,10.0,91
4799,983,1016.0,0x18dbb5b2354830b1e1b55768a3a4ba9c1f46587c89e772202853e48423defafd,2018-01-16 06:17:30,2018-01-16,6,1,1,0.09,0.00021673,5.0,91
4800,797,1016.0,0xe9ed49e48f3afb1be68bed2fd9783bfd33dfe4b08ae94e3139cb0c9ba0bdf4a2,2018-01-16 06:23:24,2018-01-16,6,1,1,0.0,0.002061696,56.0,91
4801,1042,1016.0,0xb914f05f34b793b20d8cb12a8f1fa4387da91622f2429b8290e7d02c5e725c05,2018-01-16 06:29:58,2018-01-16,6,1,1,0.0,0.00061024,20.0,91
4802,873,1016.0,0x0e4c4d5f85140a7cf1e8dc0b4f226f3bcc3f34d0dc72bac2c5b33fbca1d00289,2018-01-16 06:51:18,2018-01-16,6,1,1,20.0,0.00028346,10.0,91
4803,983,1016.0,0xa8d47d9d5645d0130a8ecc0541527b2939e8a562f5770856a51a1eed74470859,2018-01-16 07:01:45,2018-01-16,7,1,1,0.0,0.000293504,8.0,91
4804,244,1016.0,0xf2e9fa9cf3a2eeea17f438df3711e777802d1a4dbd95972050f42cd6fb452749,2018-01-16 07:04:37,2018-01-16,7,1,1,0.0,0.000182304,4.0,91
4805,244,1016.0,0x7275855dca349eb82598b3510274a001c2edf863a533a3ff076d89dd387d4ace,2018-01-16 07:08:59,2018-01-16,7,1,1,0.0,0.00030512,10.0,91
4806,244,1016.0,0xbc817879b4fa885f82810491e36de955732c57063ba8cbc1cba3590ece33f720,2018-01-16 07:09:27,2018-01-16,7,1,1,0.0,0.00061024,20.0,91
4807,983,1016.0,0x2886a5bad2a573dc3f23b5151eb9f8203b4902b4611cf0bd32324dbc651427b5,2018-01-16 07:26:02,2018-01-16,7,1,1,0.0851512419,0.00085038,30.0,91
4808,522,1016.0,0xbd5c64c1dfd24f3d41a881b7c4923e46df9c3e3392a614e5360cd94768985eee,2018-01-16 07:55:35,2018-01-16,7,1,1,5.331256691909999,0.000623612,22.0,91
4809,832,1016.0,0x53ff2a64ab200adde5a76e9e0eeff5d73c3663a6721dc4974e5b10a9e89f2e0a,2018-01-16 08:25:01,2018-01-16,8,1,1,2.0,0.00070865,25.0,91
4810,1061,1016.0,0x11f9b06b490ab3255fc7f4f36432d93323ff17b52828bbc5806684b06c671d64,2018-01-16 08:25:43,2018-01-16,8,1,1,2.6,0.00070865,25.0,91
4811,392,1016.0,0x5aed3cede96ea1201a3ca08e7f93c33fc712f5751cc2e68d68c61a31ed76989b,2018-01-16 08:36:31,2018-01-16,8,1,1,0.05,0.002210646,51.0,91
4812,522,1016.0,0xe2d4ab67af9e44bcc8f6da210cdae04a615d18ded5db57e7f65c9e418cdb5ed2,2018-01-16 08:36:49,2018-01-16,8,1,1,7.1,0.00070865,25.0,91
4813,1004,1016.0,0xfddcd4ca78a752710cb1a673d4c6ac8cf783d6921ca7746dc7da751e568a32d8,2018-01-16 08:46:04,2018-01-16,8,1,1,0.0,0.000585984,16.0,91
4814,392,1016.0,0x52fa54f5bca8de8b94748a4ea943f05c85dbbc3e61248a160ee5f8d8503056e8,2018-01-16 09:02:25,2018-01-16,9,1,1,0.0,0.001559376,51.0,91
4815,1199,1016.0,0x4654eee2f481a7755dc244a6673635a0dc981db864a623b02317b285d1a2086d,2018-01-16 09:06:21,2018-01-16,9,1,1,0.08,0.00065019,15.0,91
4816,522,1016.0,0x0711631a1779acb0d78e33a4404f37c709ab770fcfb915e58ecc75f5f6a2f86e,2018-01-16 09:08:52,2018-01-16,9,1,1,11.5,0.00099211,35.0,91
4817,51,1016.0,0x330a858a19168b0b6bb2f10364c0bb7327cea810d504e948ad30e127fa899ff3,2018-01-16 09:11:16,2018-01-16,9,1,1,0.42,0.001387072,32.0,91
4818,34,1016.0,0x0ba0303f5e4a4d92191a477465c3eb4b785b5f20a598e8deec8385890bf973d0,2018-01-16 09:27:31,2018-01-16,9,1,1,0.0,0.002622726,51.0,91
4819,38,1016.0,0xa703ffbca2ab83e48fa1d5bc51db4971f7adc4a0cae9bf28cc0d5f05a8225d2f,2018-01-16 09:30:13,2018-01-16,9,1,1,0.0,0.002405976,51.0,91
4820,874,1016.0,0x15f55c8053725bf487fa126ada1555727d976d5fa1a1af466e6f69e22134f5ac,2018-01-16 09:30:35,2018-01-16,9,1,1,0.0,0.00097308,45.0,91
4821,27,1016.0,0x45ceb720063799f9a236bac60c6ce106a8bb6fb6dac16f28a5deb26cee85cf9d,2018-01-16 09:37:16,2018-01-16,9,1,1,11.0,0.00173384,40.0,91
4822,38,1016.0,0x1e567b20c24dd4696a2028aa0b3b7e730cdde43696f07d62b3c29993f2409198,2018-01-16 09:40:33,2018-01-16,9,1,1,0.0,0.002405976,51.0,91
4823,27,1016.0,0x8646e785eaf336766b06a00e5103b73830eeec941ff3e107c73e4c45efd14f4b,2018-01-16 09:42:03,2018-01-16,9,1,1,0.0,0.00410184,90.0,91
4824,285,1016.0,0x3d1da17a575dc89073c290cd79067c737cdd28df55f50e09b3dfed31f945e4d0,2018-01-16 09:54:22,2018-01-16,9,1,1,0.9,0.002210646,51.0,91
4825,593,1016.0,0x076950e4f4459af87032768f9706f23faa1cf365d0029a4de5f436cfc58f1b66,2018-01-16 09:55:41,2018-01-16,9,1,1,10.0,0.00130038,30.0,91
4826,593,1016.0,0x0774e39ad988991590bb2e629c418d351dc3e93ff15d7bcff476daf9ff11e73c,2018-01-16 09:56:56,2018-01-16,9,1,1,4.0,0.0014173,50.0,91
4827,285,1016.0,0x11fddc134603548ea898088f5b92ca935b84dd627198f2c3eed1bc38249aea2d,2018-01-16 10:00:34,2018-01-16,10,1,1,0.0,0.001556112,51.0,91
4828,1292,1016.0,0x2be6b3ac7f81ab6daf5026acddcbacff4ff8f7fd3705b0441c7868cb397e7ae2,2018-01-16 10:00:43,2018-01-16,10,1,1,0.52879,0.0014173,50.0,91
4829,593,1016.0,0xea8f45d91bb08ab3bf9e6d1c273231ee40c3fb256a0d95453e5e4ee85d10502e,2018-01-16 10:01:41,2018-01-16,10,1,1,0.0,0.0023588,50.0,91
4830,1102,1016.0,0xa4b916b6a92422affb4fb985ca31834e9541456d94e69058c29505ab72821301,2018-01-16 10:03:47,2018-01-16,10,1,1,0.00455759,0.000260076,6.0,91
4831,1292,1016.0,0xea40c96a097b8647cff3b5d3193f77746d3f3b85c7a185e363cb7450717c5d32,2018-01-16 10:05:48,2018-01-16,10,1,1,0.0,0.002282,50.0,91
4832,34,1016.0,0x45caca0fe4177896423aa5104922a35578d88086248fa78313b363f7a6bd6d9b,2018-01-16 10:07:46,2018-01-16,10,1,1,0.0,0.001870782,51.0,91
4833,34,1016.0,0x26742cb8dca174be7455a8dea7071311504fdfa8010361ce05435a98dac11c76,2018-01-16 10:09:32,2018-01-16,10,1,1,0.0,0.002635782,51.0,91
4834,800,1016.0,0x746c269e21ac3906f864734e3f372a2ce51e004ad52da92d70dd1b9a057d3711,2018-01-16 10:11:18,2018-01-16,10,1,1,1.0,0.000910266,21.0,91
4835,1061,1016.0,0x0cc5a306937db131ee628d54261f1a7abd05a3bb71855b949f2f756e2a1a6f73,2018-01-16 10:20:40,2018-01-16,10,1,1,1.0,0.00113384,40.0,91
4836,989,1016.0,0xafcec9cc4ed6c5be33deb19b812f70b69ea66069854c51c8363a5f3e53e77f12,2018-01-16 10:20:51,2018-01-16,10,1,1,0.133,0.001040304,24.0,91
4837,1292,1016.0,0x4287d905321bd8976d70c6682ed63c7af38f08a38acb394a85ac67730bd2c9f5,2018-01-16 10:32:50,2018-01-16,10,1,1,0.045,0.0014173,50.0,91
4838,824,1016.0,0x792237d504f368f262acd3a4698e2ebc285a651169be343b03724aea9541422e,2018-01-16 10:33:08,2018-01-16,10,1,1,0.0,0.00137304,45.0,91
4839,989,1016.0,0xa8ac37f6c25055f81ece21f76ac9ba0ec5f243b45b5e859e1deb84e1f72bf7df,2018-01-16 10:33:12,2018-01-16,10,1,1,0.0,0.00141528,30.0,91
4840,886,1016.0,0x33877ca2a6d4576c366635b30229a87f17a727b48000b47e5ea960bf8a379189,2018-01-16 10:33:44,2018-01-16,10,1,1,0.0,0.000886584,41.0,91
4841,989,1016.0,0x889d9e4ccb302753b3b54130163e2bca8d561a9d1ec4cff35310449276db5f07,2018-01-16 10:33:55,2018-01-16,10,1,1,0.0,0.00096528,30.0,91
4842,538,1016.0,0x4d83259c6521edfdf598bd291ab6181647b9daca1e86a3c2da205341879f5de4,2018-01-16 10:45:31,2018-01-16,10,1,1,0.0,0.00283056,60.0,91
4843,88,1016.0,0x4f99b3529c02067f540d7c29c2b5ee96a61573523a9574a60b867d5a6e579f51,2018-01-16 10:58:31,2018-01-16,10,1,1,3.54,0.0021673,50.0,91
4844,34,1016.0,0xccb03a0fdcc6963a94a9cf17dfb8d3694c0bd1c350f2f42bb75894295ef1dcf6,2018-01-16 11:05:35,2018-01-16,11,1,1,0.0,0.002680808,52.0,91
4845,538,1016.0,0x79024f20e5c8add76bd08c3380a39f6b73d60aa804fe97c4e3babdb4395900ec,2018-01-16 11:06:33,2018-01-16,11,1,1,0.0,0.0023359776,72.6,91
