edge_id,source_id,target_id,value_normalized,hour,day_of_week,month,time_step,tx_size_category,gas_price_category
25479,7349,3876.0,3.0866652626254884e-08,2,4,12,1522,small,high
25478,6674,3876.0,1.1127409225306364e-06,2,4,12,1522,large,high
25476,1881,3876.0,0.0,2,4,12,1522,,high
25474,6740,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25473,2210,3876.0,1.491888210268986e-07,2,4,12,1522,medium,high
25472,8580,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25477,3798,3876.0,3.3438873678442793e-08,2,4,12,1522,small,high
25475,1607,3876.0,0.0,2,4,12,1522,,high
25484,994,3876.0,1.421013150388727e-07,2,4,12,1522,medium,high
25485,152,3876.0,6.625668824770289e-09,2,4,12,1522,small,high
25486,3613,3876.0,0.0,2,4,12,1522,,high
25487,6072,3876.0,2.603087704814162e-08,2,4,12,1522,small,high
25488,5628,3876.0,0.0,2,4,12,1522,,high
25492,1496,3876.0,0.0,2,4,12,1522,,high
25491,5367,3876.0,2.7984083614220647e-07,2,4,12,1522,medium,high
25490,3373,3876.0,5.864663998988428e-07,2,4,12,1522,large,high
25489,6515,3876.0,1.5043953418485569e-06,2,4,12,1522,large,high
25493,5915,3876.0,6.481997051513527e-08,2,4,12,1522,medium,high
25494,4085,3876.0,4.321331367675685e-08,2,4,12,1522,small,high
25495,1007,3876.0,2.088643494376581e-07,2,4,12,1522,medium,high
25496,7196,3876.0,2.0063324207065677e-08,2,4,12,1522,small,high
25497,7221,3876.0,1.1574994734845584e-07,2,4,12,1522,medium,high
25498,178,3876.0,3.60110947306307e-08,2,4,12,1522,small,high
25499,4828,3876.0,4.4154016181170016e-08,2,4,12,1522,small,high
25505,9334,3876.0,4.610190603049208e-08,2,4,12,1522,small,high
25509,9364,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25508,3565,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25507,7068,3876.0,0.0,2,4,12,1522,,high
25506,5326,3876.0,2.829443157406698e-07,2,4,12,1522,medium,high
25504,7579,3876.0,2.413089199950982e-08,2,4,12,1522,small,high
25503,5809,3876.0,6.430552630469768e-07,2,4,12,1522,large,high
25502,1139,3876.0,0.0,2,4,12,1522,,high
25501,7805,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25500,786,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25510,3607,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25511,4035,3876.0,7.843048135594435e-08,2,4,12,1522,medium,high
25512,8402,3876.0,1.0872846638468823e-07,2,4,12,1522,medium,high
25513,4786,3876.0,0.0,2,4,12,1522,,high
25514,6783,3876.0,6.687774735688559e-08,2,4,12,1522,medium,high
25515,6072,3876.0,7.819551998651238e-09,2,4,12,1522,small,high
25516,9287,3876.0,0.0,2,4,12,1522,,high
25517,6173,3876.0,4.1155536835006514e-08,2,4,12,1522,small,high
25518,3810,3876.0,0.0,2,4,12,1522,,high
25519,8586,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25524,4354,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25523,1881,3876.0,1.5433326313127442e-07,2,4,12,1522,medium,high
25522,4841,3876.0,3.0866652626254884e-08,2,4,12,1522,small,high
25521,3767,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25520,6027,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25525,402,3876.0,9.731786870817562e-08,2,4,12,1522,medium,high
25526,9373,3876.0,1.2861105260939536e-07,2,4,12,1522,medium,high
25527,8173,3876.0,0.0,2,4,12,1522,,high
25528,3601,3876.0,1.5947770523565024e-07,2,4,12,1522,medium,high
25529,657,3876.0,4.1155536835006514e-08,2,4,12,1522,small,high
25530,1213,3876.0,0.0,2,4,12,1522,,high
25531,5997,3876.0,2.328097275205011e-09,2,4,12,1522,micro,high
25532,8113,3876.0,3.6011094730630697e-07,2,4,12,1522,medium,high
25533,8061,3876.0,4.6299978939382334e-07,2,4,12,1522,medium,high
25536,8652,3876.0,2.469332210100391e-08,2,4,12,1522,small,high
25534,2536,3876.0,5.144442104375814e-07,2,4,12,1522,medium,high
25535,7016,3876.0,5.144442104375814e-07,2,4,12,1522,medium,high
25537,7600,3876.0,1.0413077211496466e-09,2,4,12,1522,micro,high
25538,8318,3876.0,6.42460907424387e-08,2,4,12,1522,medium,high
25539,990,3876.0,0.0,2,4,12,1522,,high
25540,7080,3876.0,2.627293350637951e-07,2,4,12,1522,medium,high
25541,3002,3876.0,3.3438873678442793e-08,2,4,12,1522,small,high
25542,8981,3876.0,2.0063324207065677e-08,2,4,12,1522,small,high
25543,3548,3876.0,4.864505713201489e-07,2,4,12,1522,medium,high
25544,5336,3876.0,4.271965315487389e-07,2,4,12,1522,medium,high
25545,7567,3876.0,5.144442104375814e-07,2,4,12,1522,medium,high
25547,772,3876.0,2.3149989469691167e-07,2,4,12,1522,medium,high
25548,6822,3876.0,2.624362181940852e-08,2,4,12,1522,small,high
25546,3556,3876.0,3.472280401438427e-08,2,4,12,1522,small,high
25560,4540,3876.0,0.0,2,4,12,1522,,high
25566,5264,3876.0,4.064109262456894e-08,2,4,12,1522,small,high
25565,913,3876.0,1.301543852407081e-08,2,4,12,1522,small,high
25564,678,3876.0,1.6976658944440188e-08,2,4,12,1522,small,high
25563,6175,3876.0,4.2540331763865706e-08,2,4,12,1522,small,high
25562,122,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25561,3660,3876.0,1.351348153890548e-07,2,4,12,1522,medium,high
25558,215,3876.0,1.440443789225228e-07,2,4,12,1522,medium,high
25559,7824,3876.0,1.5433326313127443e-06,2,4,12,1522,large,high
25556,7550,3876.0,4.1155536835006514e-08,2,4,12,1522,small,high
25555,359,3876.0,1.2089438945283163e-07,2,4,12,1522,medium,high
25554,3969,3876.0,1.5433326313127442e-07,2,4,12,1522,medium,high
25553,8082,3876.0,1.2089438945283163e-07,2,4,12,1522,medium,high
25552,4434,3876.0,1.5433326313127442e-07,2,4,12,1522,medium,high
25551,2097,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25550,9287,3876.0,2.0577768417503258e-07,2,4,12,1522,medium,high
25549,2975,3876.0,6.687774735688559e-08,2,4,12,1522,medium,high
25557,8919,3876.0,5.729605941822714e-08,2,4,12,1522,medium,high
25569,3992,3876.0,2.3149989469691167e-07,2,4,12,1522,medium,high
25567,5509,3876.0,0.0,2,4,12,1522,,high
25568,8518,3876.0,3.0866652626254884e-08,2,4,12,1522,small,high
25576,9348,3876.0,1.9291657891409303e-07,2,4,12,1522,medium,high
25575,1778,3876.0,0.0,2,4,12,1522,,high
25578,723,3876.0,1.0494661892926661e-06,2,4,12,1522,large,high
25574,4201,3876.0,3.189554104713005e-08,2,4,12,1522,small,high
25577,3262,3876.0,2.572221052187907e-07,2,4,12,1522,medium,high
25572,8094,3876.0,3.8583315782818607e-07,2,4,12,1522,medium,high
25570,9208,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25573,6987,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25571,4304,3876.0,0.0,2,4,12,1522,,high
25579,6454,3876.0,0.0,2,4,12,1522,,high
25580,7028,3876.0,6.16514693989731e-08,2,4,12,1522,medium,high
25591,7022,3876.0,1.0283739766647253e-07,2,4,12,1522,medium,high
25588,2326,3876.0,5.610011885850843e-08,2,4,12,1522,medium,high
25587,2107,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25586,5838,3876.0,0.0,2,4,12,1522,,high
25590,95,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25584,2383,3876.0,0.0,2,4,12,1522,,high
25585,3550,3876.0,4.3727757887194424e-08,2,4,12,1522,small,high
25581,6853,3876.0,4.258312490905745e-09,2,4,12,1522,micro,high
25589,6001,3876.0,2.829443157406698e-08,2,4,12,1522,small,high
25582,896,3876.0,5.658886314813396e-08,2,4,12,1522,medium,high
25583,6158,3876.0,2.3355767153866198e-08,2,4,12,1522,small,high
25592,6000,3876.0,7.716663156563721e-08,2,4,12,1522,medium,high
25593,1859,3876.0,0.0,2,4,12,1522,,high
25595,7065,3876.0,1.0288884208751628e-06,2,4,12,1522,large,high
25596,2851,3876.0,0.0,2,4,12,1522,,high
25597,4304,3876.0,7.329498034477383e-07,2,4,12,1522,large,high
25598,2256,3876.0,2.3149989469691167e-07,2,4,12,1522,medium,high
25599,712,3876.0,2.3149989469691167e-06,2,4,12,1522,large,high
25600,7002,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25601,137,3876.0,6.430552630469768e-09,2,4,12,1522,small,high
25594,73,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25605,1778,3876.0,2.2892767364472374e-06,2,4,12,1522,large,high
25604,602,3876.0,2.572221052187907e-07,2,4,12,1522,medium,high
25603,3872,3876.0,0.0,2,4,12,1522,,high
25602,1327,3876.0,4.2679138506353617e-07,2,4,12,1522,medium,high
25606,294,3876.0,7.356552209257413e-08,2,4,12,1522,medium,high
25607,2568,3876.0,5.1629620959515676e-05,2,4,12,1522,very_large,high
25608,4398,3876.0,3.1792240649674186e-08,2,4,12,1522,small,high
25609,5115,3876.0,7.716663156563721e-08,2,4,12,1522,medium,high
25610,9232,3876.0,1.929164286272186e-08,2,4,12,1522,small,high
25611,9227,3876.0,0.0,2,4,12,1522,,high
25617,3268,3876.0,1.5336053138734108e-07,2,4,12,1522,medium,high
25612,6740,3876.0,3.60110947306307e-08,2,4,12,1522,small,high
25613,8073,3876.0,9.774439998314047e-08,2,4,12,1522,medium,high
25614,7084,3876.0,5.144442104375814e-09,2,4,12,1522,micro,high
25615,9342,3876.0,1.080332841918921e-07,2,4,12,1522,medium,high
25616,1977,3876.0,3.0866652626254884e-08,2,4,12,1522,small,high
25620,2718,3876.0,0.0,2,4,12,1522,,high
25618,2757,3876.0,1.640021844486972e-07,2,4,12,1522,medium,high
25619,3282,3876.0,6.002780808234949e-07,2,4,12,1522,large,high
25621,5678,3876.0,0.0,2,4,12,1522,,high
25622,7260,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25623,3059,3876.0,0.0,2,4,12,1522,,high
25624,5203,3876.0,0.0,2,4,12,1522,,high
25629,7985,3876.0,1.851999157575293e-07,2,4,12,1522,medium,high
25625,1780,3876.0,9.570103107097802e-08,2,4,12,1522,medium,high
25626,7834,3876.0,4.9218871653403843e-08,2,4,12,1522,small,high
25627,7753,3876.0,0.0,2,4,12,1522,,high
25628,5260,3876.0,2.401444022990889e-09,2,4,12,1522,micro,high
25630,9210,3876.0,0.0,2,4,12,1522,,high
25635,4580,3876.0,1.61211488767063e-08,2,4,12,1522,small,high
25634,1213,3876.0,6.015995596847942e-07,2,4,12,1522,large,high
25632,2869,3876.0,5.6419192039535015e-09,2,4,12,1522,small,high
25633,6718,3876.0,1.0803328419189211e-06,2,4,12,1522,large,high
25631,6953,3876.0,2.078482637051198e-07,2,4,12,1522,medium,high
25636,5113,3876.0,6.173330525250977e-08,2,4,12,1522,medium,high
25650,5509,3876.0,2.66958077163393e-07,2,4,12,1522,medium,high
25649,8689,3876.0,3.292442946800521e-08,2,4,12,1522,small,high
25648,719,3876.0,4.912942209678903e-07,2,4,12,1522,medium,high
25647,8136,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25646,1276,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25645,195,3876.0,3.60110947306307e-08,2,4,12,1522,small,high
25644,3279,3876.0,6.224774946294736e-08,2,4,12,1522,medium,high
25642,3080,3876.0,9.141673619475822e-09,2,4,12,1522,small,high
25641,7925,3876.0,4.6299978939382326e-08,2,4,12,1522,small,high
25640,5937,3876.0,1.0666161525283329e-07,2,4,12,1522,medium,high
25639,3970,3876.0,8.820176911921241e-07,2,4,12,1522,large,high
25638,4446,3876.0,3.1507028157315414e-08,2,4,12,1522,small,high
25637,3464,3876.0,1.2576533367183652e-07,2,4,12,1522,medium,high
25643,5203,3876.0,8.162971049166964e-08,2,4,12,1522,medium,high
25658,3824,3876.0,5.298775367507089e-08,2,4,12,1522,medium,high
25662,7868,3876.0,1.800554736531535e-08,2,4,12,1522,small,high
25661,8586,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25659,7002,3876.0,2.3149989469691163e-08,2,4,12,1522,small,high
25657,4304,3876.0,0.0,2,4,12,1522,,high
25660,8764,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25655,7785,3876.0,0.0,2,4,12,1522,,high
25654,6027,3876.0,0.0,2,4,12,1522,,high
25653,605,3876.0,1.0803328419189212e-08,2,4,12,1522,small,high
25656,5436,3876.0,2.7692017403644574e-08,2,4,12,1522,small,high
25652,2395,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25651,6357,3876.0,2.49505442062227e-07,2,4,12,1522,medium,high
25664,9240,3876.0,5.916108420032186e-07,2,4,12,1522,large,high
25663,402,3876.0,1.853651933179468e-07,2,4,12,1522,medium,high
25665,6099,3876.0,0.0,2,4,12,1522,,high
25666,9377,3876.0,3.0866652626254884e-07,2,4,12,1522,medium,high
25667,4700,3876.0,0.0,2,4,12,1522,,high
25668,2080,3876.0,1.1317772629626792e-06,2,4,12,1522,large,high
25669,6035,3876.0,0.0,2,4,12,1522,,high
25672,2241,3876.0,0.0,2,4,12,1522,,high
25671,6025,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25670,5531,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25673,645,3876.0,6.681231005331793e-08,2,4,12,1522,medium,high
25674,5516,3876.0,7.716663156563721e-08,2,4,12,1522,medium,high
25676,7587,3876.0,1.2346661050501954e-07,2,4,12,1522,medium,high
25677,5183,3876.0,1.2861105260939537e-06,2,4,12,1522,large,high
25678,1122,3876.0,4.8872199991570236e-08,2,4,12,1522,small,high
25679,5073,3876.0,6.687774735688559e-08,2,4,12,1522,medium,high
25680,5531,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25675,5543,3876.0,3.6011094730630697e-07,2,4,12,1522,medium,high
25681,5678,3876.0,1.851999157575293e-07,2,4,12,1522,medium,high
25682,6166,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25683,5292,3876.0,1.4918882102689862e-08,2,4,12,1522,small,high
25684,7286,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25695,5959,3876.0,4.784331157069507e-07,2,4,12,1522,medium,high
25696,4329,3876.0,1.9347075203835625e-08,2,4,12,1522,small,high
25688,5438,3876.0,5.177039427420387e-07,2,4,12,1522,large,high
25698,9111,3876.0,1.3375549471377117e-07,2,4,12,1522,medium,high
25699,3817,3876.0,6.687774735688559e-08,2,4,12,1522,medium,high
25694,8136,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25697,2094,3876.0,1.274636675166575e-07,2,4,12,1522,medium,high
25693,7799,3876.0,1.1374293719783758e-06,2,4,12,1522,large,high
25687,5070,3876.0,0.0,2,4,12,1522,,high
25691,6677,3876.0,0.0,2,4,12,1522,,high
25690,3845,3876.0,3.60110947306307e-08,2,4,12,1522,small,high
25689,8571,3876.0,5.144442104375814e-07,2,4,12,1522,medium,high
25686,3462,3876.0,1.5347574482609693e-07,2,4,12,1522,medium,high
25685,3219,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25692,3293,3876.0,1.3118327366158326e-07,2,4,12,1522,medium,high
25708,5247,3876.0,5.658886314813396e-08,2,4,12,1522,medium,high
25707,5476,3876.0,1.38899936818147e-09,2,4,12,1522,micro,high
25705,7531,3876.0,1.3376931268797798e-07,2,4,12,1522,medium,high
25704,4271,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25706,2303,3876.0,7.308777994676642e-08,2,4,12,1522,medium,high
25702,8129,3876.0,2.2485438593338695e-08,2,4,12,1522,small,high
25701,4730,3876.0,5.2499965967883316e-11,2,4,12,1522,micro,high
25700,5092,3876.0,0.0,2,4,12,1522,,high
25703,8264,3876.0,3.0866652626254884e-07,2,4,12,1522,medium,high
25709,5457,3876.0,2.572221052187907e-09,2,4,12,1522,micro,high
25710,6938,3876.0,2.6751098942754235e-06,2,4,12,1522,large,high
25711,7654,3876.0,3.40392790618826e-08,2,4,12,1522,small,high
25712,2828,3876.0,0.0,2,4,12,1522,,high
25713,5960,3876.0,1.0911325980104053e-07,2,4,12,1522,medium,high
25714,6309,3876.0,1.0288884208751629e-08,2,4,12,1522,small,high
25715,1637,3876.0,0.0,2,4,12,1522,,high
25722,2314,3876.0,7.0822505562520956e-09,2,4,12,1522,small,high
25721,1154,3876.0,0.0,2,4,12,1522,,high
25720,1870,3876.0,1.0288884208751629e-07,2,4,12,1522,medium,high
25717,5555,3876.0,1.38899936818147e-07,2,4,12,1522,medium,high
25718,4787,3876.0,1.6976658944440188e-07,2,4,12,1522,medium,high
25716,7099,3876.0,0.0,2,4,12,1522,,high
25719,7313,3876.0,2.0577768417503257e-08,2,4,12,1522,small,high
25723,9156,3876.0,0.0,2,4,12,1522,,high
25724,5793,3876.0,1.0391773050839146e-07,2,4,12,1522,medium,high
25725,9173,3876.0,4.018825221314971e-07,2,4,12,1522,medium,high
25726,3758,3876.0,2.880887578450456e-07,2,4,12,1522,medium,high
25731,1783,3876.0,6.703208062001687e-22,2,4,12,1522,micro,high
25729,8136,3876.0,2.5722210521879072e-08,2,4,12,1522,small,high
25730,8291,3876.0,1.5433326313127443e-09,2,4,12,1522,micro,high
25727,7589,3876.0,1.2346661050501954e-07,2,4,12,1522,medium,high
25728,8569,3876.0,3.9316092461301504e-08,2,4,12,1522,small,high
25732,5405,3876.0,6.48374210636596e-08,2,4,12,1522,medium,high
25733,910,3876.0,5.1444421043758145e-08,2,4,12,1522,small,high
25734,2351,3876.0,2.0577768417503257e-06,2,4,12,1522,large,high
25735,2144,3876.0,2.572221052187907e-09,2,4,12,1522,micro,high
25736,3686,3876.0,2.0577768417503257e-08,2,4,12,1522,small,high
25737,2588,3876.0,1.1047397755828738e-07,2,4,12,1522,medium,high
25739,8804,3876.0,0.0,2,4,12,1522,,high
25738,6340,3876.0,1.2861105260939536e-07,2,4,12,1522,medium,high
25740,1017,3876.0,8.231107367001303e-09,2,4,12,1522,small,high
25741,7008,3257.0,0.0,8,1,12,1526,,high
25749,1201,8066.0,0.0,15,2,12,1527,,high
25748,1201,8066.0,0.0,15,2,12,1527,,high
25751,1201,8066.0,0.0,15,2,12,1527,,high
25750,1201,8066.0,0.0,15,2,12,1527,,high
25747,1201,8066.0,0.0,15,2,12,1527,,high
25746,1201,8066.0,0.0,15,2,12,1527,,high
25745,1201,8066.0,0.0,15,2,12,1527,,high
25744,1201,8066.0,0.0,15,2,12,1527,,high
25743,1201,8066.0,0.0,15,2,12,1527,,high
25742,1201,8066.0,0.0,15,2,12,1527,,high
25752,1201,8066.0,0.0,15,2,12,1527,,high
25753,1201,8066.0,0.0,15,2,12,1527,,high
25754,1201,8066.0,0.0,15,2,12,1527,,high
25772,1201,8066.0,0.0,15,2,12,1527,,high
25771,1201,8066.0,0.0,15,2,12,1527,,high
25770,1201,8066.0,0.0,15,2,12,1527,,high
25769,1201,8066.0,0.0,15,2,12,1527,,high
25768,1201,8066.0,0.0,15,2,12,1527,,high
25767,1201,8066.0,0.0,15,2,12,1527,,high
25766,1201,8066.0,0.0,15,2,12,1527,,high
25765,1201,8066.0,0.0,15,2,12,1527,,high
25764,1201,8066.0,0.0,15,2,12,1527,,high
25762,1201,7008.0,0.0,15,2,12,1527,,high
25761,1201,8066.0,0.0,15,2,12,1527,,high
25760,1201,7008.0,0.0,15,2,12,1527,,high
25759,1201,7008.0,0.0,15,2,12,1527,,high
25758,1201,7008.0,0.0,15,2,12,1527,,high
25757,1201,7008.0,0.0,15,2,12,1527,,high
25756,1201,7008.0,0.0,15,2,12,1527,,high
25755,1201,7008.0,0.0,15,2,12,1527,,high
25763,1201,8066.0,0.0,15,2,12,1527,,high
25780,1201,7008.0,0.0,15,2,12,1527,,high
25783,1201,7008.0,0.0,15,2,12,1527,,high
25782,1201,7008.0,0.0,15,2,12,1527,,high
25781,1201,7008.0,0.0,15,2,12,1527,,high
25779,1201,7008.0,0.0,15,2,12,1527,,high
25774,1201,7008.0,0.0,15,2,12,1527,,high
25777,1201,7008.0,0.0,15,2,12,1527,,high
25776,1201,7008.0,0.0,15,2,12,1527,,high
25775,1201,7008.0,0.0,15,2,12,1527,,high
25778,1201,7008.0,0.0,15,2,12,1527,,high
25773,1201,7008.0,0.0,15,2,12,1527,,high
25784,1201,7008.0,0.0,15,2,12,1527,,high
25785,1201,7008.0,0.0,15,2,12,1527,,high
25786,1201,7008.0,0.0,15,2,12,1527,,high
25787,1201,7008.0,0.0,15,2,12,1527,,high
25788,1201,7008.0,0.0,15,2,12,1527,,high
25790,1201,7008.0,0.0,15,2,12,1527,,high
25789,1201,7008.0,0.0,15,2,12,1527,,high
25791,1201,8066.0,0.0,18,2,12,1528,,high
25792,7008,1060.0,0.0,19,1,12,1534,,very_high
25793,7008,8952.0,0.0,19,1,12,1534,,very_high
25794,1201,8066.0,0.0,11,1,1,1540,,high
25795,1201,8066.0,0.0,11,1,1,1540,,high
25796,1201,8066.0,0.0,11,1,1,1540,,high
25800,1201,8066.0,0.0,11,1,1,1540,,high
25797,1201,8066.0,0.0,11,1,1,1540,,high
25798,1201,8066.0,0.0,11,1,1,1540,,high
25799,1201,8066.0,0.0,11,1,1,1540,,high
25801,1201,8066.0,0.0,11,1,1,1540,,high
25802,1201,8066.0,0.0,11,1,1,1540,,high
25803,1201,8066.0,0.0,11,1,1,1540,,high
25804,1201,8066.0,0.0,11,1,1,1540,,high
25805,1201,8066.0,0.0,11,1,1,1540,,high
25806,1201,8066.0,0.0,11,1,1,1540,,high
25807,1201,8066.0,0.0,11,1,1,1540,,high
25808,1201,8066.0,0.0,11,1,1,1540,,high
25809,1201,8066.0,0.0,11,1,1,1540,,high
25810,1201,8066.0,0.0,11,1,1,1540,,high
25811,1201,8066.0,0.0,11,1,1,1540,,high
25812,1201,8066.0,0.0,11,1,1,1540,,high
25813,1201,8066.0,0.0,11,1,1,1540,,high
25814,1201,8066.0,0.0,11,1,1,1540,,high
25815,1201,8066.0,0.0,11,1,1,1540,,high
25818,1201,8066.0,0.0,11,1,1,1540,,high
25816,1201,8066.0,0.0,11,1,1,1540,,high
25817,1201,8066.0,0.0,11,1,1,1540,,high
25819,1201,7008.0,0.0,11,1,1,1540,,high
25820,1201,7008.0,0.0,11,1,1,1540,,high
25821,1201,7008.0,0.0,11,1,1,1540,,high
25822,1201,7008.0,0.0,11,1,1,1540,,high
25823,1201,7008.0,0.0,11,1,1,1540,,high
25824,1201,7008.0,0.0,11,1,1,1540,,high
25825,1201,7008.0,0.0,11,1,1,1540,,high
25826,1201,7008.0,0.0,11,1,1,1540,,high
25827,1201,7008.0,0.0,11,1,1,1540,,high
25828,1201,7008.0,0.0,11,1,1,1540,,high
25833,1201,7008.0,0.0,11,1,1,1540,,high
25832,1201,7008.0,0.0,11,1,1,1540,,high
25829,1201,7008.0,0.0,11,1,1,1540,,high
25830,1201,7008.0,0.0,11,1,1,1540,,high
25831,1201,7008.0,0.0,11,1,1,1540,,high
25834,1201,7008.0,0.0,11,1,1,1540,,high
25835,1201,7008.0,0.0,11,1,1,1540,,high
25836,1201,7008.0,0.0,11,1,1,1540,,high
25837,1201,7008.0,0.0,11,1,1,1540,,high
25838,1201,7008.0,0.0,11,1,1,1540,,high
25839,1201,7008.0,0.0,11,1,1,1540,,high
25840,1201,7008.0,0.0,11,1,1,1540,,high
25841,1201,7008.0,0.0,11,1,1,1540,,high
25842,1201,7008.0,0.0,11,1,1,1540,,high
25843,1201,7008.0,0.0,11,1,1,1540,,high
25844,7954,3807.0,0.00019548879996628094,13,4,1,1557,very_large,very_high
25845,7008,5697.0,0.0,3,6,2,1573,,high
25846,327,7008.0,5.144442104375815e-15,19,3,2,1592,micro,high
25847,7008,9110.0,0.0,9,0,3,1602,,normal
25848,7008,3489.0,0.0,10,0,3,1602,,normal
25849,7008,1512.0,0.0,10,0,3,1602,,normal
25850,7008,6499.0,0.0,10,0,3,1602,,low
25851,7008,7965.0,0.0,10,0,3,1602,,low
25852,7008,1455.0,0.0,10,0,3,1602,,normal
25853,7008,323.0,0.0,10,0,3,1602,,low
25854,7008,8166.0,0.0,10,0,3,1602,,low
25855,7008,2180.0,0.0,10,0,3,1602,,low
25856,7008,8387.0,0.0,10,0,3,1602,,low
25857,7008,7858.0,0.0,10,0,3,1602,,low
25858,7008,4943.0,0.0,10,0,3,1602,,low
25859,7008,3429.0,0.0,10,0,3,1602,,low
25860,7008,4011.0,0.0,10,0,3,1602,,low
25861,7008,3208.0,0.0,10,0,3,1602,,low
25862,7008,2723.0,0.0,10,0,3,1602,,low
25863,7008,942.0,0.0,10,0,3,1602,,low
25864,7008,8218.0,0.0,10,0,3,1602,,low
25865,7008,6520.0,0.0,10,0,3,1602,,low
25866,7008,5078.0,0.0,10,0,3,1602,,low
25867,7008,2462.0,0.0,10,0,3,1602,,low
25868,7008,1562.0,0.0,10,0,3,1602,,low
25869,7008,2053.0,0.0,10,0,3,1602,,normal
25870,7008,6839.0,0.0,10,0,3,1602,,low
25871,7008,8596.0,0.0,10,0,3,1602,,low
25872,7008,3272.0,0.0,10,0,3,1602,,low
25873,7008,9049.0,0.0,10,0,3,1602,,low
25874,7008,2993.0,0.0,10,0,3,1602,,normal
25875,7008,7876.0,0.0,10,0,3,1602,,normal
25876,7008,571.0,0.0,10,0,3,1602,,normal
25877,7008,583.0,0.0,10,0,3,1602,,normal
25878,7008,5320.0,0.0,10,0,3,1602,,normal
25879,7008,5128.0,0.0,10,0,3,1602,,normal
25880,7008,5109.0,0.0,10,0,3,1602,,normal
25881,7008,2695.0,0.0,4,3,3,1619,,high
25882,7008,6885.0,0.0,19,6,3,1623,,normal
25883,7008,7858.0,0.0,19,6,3,1623,,normal
25884,7008,5575.0,0.0,19,6,3,1623,,high
25885,7008,5065.0,0.0,19,6,3,1623,,normal
25886,7008,6520.0,0.0,19,6,3,1623,,normal
25887,7008,4799.0,0.0,19,6,3,1623,,normal
25888,7008,1713.0,0.0,19,6,3,1623,,normal
25889,7008,9167.0,0.0,19,6,3,1623,,normal
25890,7008,1455.0,0.0,19,6,3,1623,,normal
25891,7008,2492.0,0.0,19,6,3,1623,,normal
25892,7008,6505.0,0.0,19,6,3,1623,,normal
25893,7008,3796.0,0.0,19,6,3,1623,,normal
25894,7008,2903.0,0.0,19,6,3,1623,,normal
25895,2612,8066.0,6.35116257102662e-10,11,1,4,1638,micro,normal
25896,4862,2689.0,5.144442104375814e-09,14,3,4,1654,micro,high
25897,7008,5972.0,0.0,21,6,5,1665,,normal
25898,5082,8066.0,1.0288884208751628e-09,19,5,5,1671,micro,normal
25899,8815,7008.0,2.5722210521879075e-11,21,5,5,1678,micro,normal
25900,8815,7008.0,5.144442104375814e-13,21,5,5,1678,micro,normal
25901,8815,7008.0,3.343887367844279e-11,21,5,5,1678,micro,normal
25902,7008,1331.0,0.0,3,0,5,1686,,normal
25903,1622,8066.0,5.139297662271438e-12,11,1,7,1722,micro,low
25904,7175,8066.0,5.144442104375815e-12,11,1,7,1729,micro,low
25905,5206,7008.0,5.144442104375815e-12,5,2,7,1730,micro,low
25906,7032,7008.0,5.144442104375815e-12,13,5,7,1733,micro,low
25907,5941,7008.0,5.144442104375815e-12,6,6,7,1734,micro,normal
25908,4510,7008.0,5.144442104375815e-12,9,5,7,1740,micro,low
25909,1296,7008.0,5.144442104375815e-12,10,1,7,1743,micro,low
25910,7008,5697.0,0.0,20,3,8,1767,,low
25911,7008,3074.0,0.0,14,2,9,1786,,high
25912,7008,5686.0,0.0,9,4,10,1823,,low
