address,node_id,in_degree,total_received,first_received,last_received,out_degree,total_sent,first_sent,last_sent,total_degree,first_activity,last_activity,activity_days,net_balance,node_type
0xb1a42eed3598b4379a7887c11d96192b1b4f4c19,6595,0,0.0,,,1,1.3e-17,2023-07-30 02:59:23,2023-07-30 02:59:23,1,2023-07-30 02:59:23,2023-07-30 02:59:23,0,-1.3e-17,source_only
0xb1aa912924fc10687854c70b5d19adf1e844c396,6596,0,0.0,,,1,0.0,2018-11-05 12:54:26,2018-11-05 12:54:26,1,2018-11-05 12:54:26,2018-11-05 12:54:26,0,0.0,source_only
0xb1ac9db0d6a1ec291f427ad03fc3b632e1e93a56,6597,0,0.0,,,1,0.0,2021-12-16 21:34:57,2021-12-16 21:34:57,1,2021-12-16 21:34:57,2021-12-16 21:34:57,0,0.0,source_only
0xb1ad0f41d9ffb9da0821415dd7af6db8ac8c3eaa,6598,0,0.0,,,1,7.96e-16,2023-07-26 06:16:47,2023-07-26 06:16:47,1,2023-07-26 06:16:47,2023-07-26 06:16:47,0,-7.96e-16,source_only
0xb1b388a6fe28d9d4102cdb403947d3831cd4a3e3,6599,0,0.0,,,3,0.05,2018-01-10 15:38:05,2018-01-10 15:51:03,3,2018-01-10 15:38:05,2018-01-10 15:51:03,0,-0.05,source_only
0xb1b999c4bc824a272104744db25c1069a0cc0ff4,6600,0,0.0,,,2,0.01,2017-12-26 22:06:35,2017-12-26 22:08:53,2,2017-12-26 22:06:35,2017-12-26 22:08:53,0,-0.01,source_only
0xb1be57e04feb1d6f37992d8f2041c2f9cbf2fcec,6601,0,0.0,,,1,7.46e-16,2023-08-02 02:29:23,2023-08-02 02:29:23,1,2023-08-02 02:29:23,2023-08-02 02:29:23,0,-7.46e-16,source_only
0xb1c51fbecee5a397177c934b76acd080c105d648,6602,0,0.0,,,1,1.0,2021-12-17 02:23:06,2021-12-17 02:23:06,1,2021-12-17 02:23:06,2021-12-17 02:23:06,0,-1.0,source_only
0xb1cd6e4153b2a390cf00a6556b0fc1458c4a5533,6603,7,0.0,2020-01-17 12:14:39,2021-04-29 11:17:00,0,0.0,,,7,2020-01-17 12:14:39,2021-04-29 11:17:00,467,0.0,sink_only
0xb1d0d5d217378452a9e94b330138e7c8677aab29,6604,0,0.0,,,4,0.04,2017-12-19 09:35:01,2017-12-19 09:51:24,4,2017-12-19 09:35:01,2017-12-19 09:51:24,0,-0.04,source_only
0xb1db1fdb17e9935748cdc25ed6c01d1c97aa8d38,6605,0,0.0,,,1,0.0,2018-11-11 20:29:20,2018-11-11 20:29:20,1,2018-11-11 20:29:20,2018-11-11 20:29:20,0,0.0,source_only
0xb1dc50a46de0d46f9e2b351a9864647aaf8274a2,6606,0,0.0,,,1,0.0,2018-11-12 14:34:52,2018-11-12 14:34:52,1,2018-11-12 14:34:52,2018-11-12 14:34:52,0,0.0,source_only
0xb1df8b37270b434e8931be1df4c546715f26d76e,6607,0,0.0,,,3,0.35,2021-12-17 00:21:45,2021-12-17 00:42:04,3,2021-12-17 00:21:45,2021-12-17 00:42:04,0,-0.35,source_only
0xb1e105666d3489caf65e8934ce97023aa047c486,6608,0,0.0,,,1,0.0,2018-11-16 06:01:58,2018-11-16 06:01:58,1,2018-11-16 06:01:58,2018-11-16 06:01:58,0,0.0,source_only
0xb1e1d68d7c1816ab580e393672bbfffaeb0a34c8,6609,0,0.0,,,1,0.0,2018-11-14 06:51:24,2018-11-14 06:51:24,1,2018-11-14 06:51:24,2018-11-14 06:51:24,0,0.0,source_only
0xb1e88850534cac3f4b647ebaa24b4d634422e118,6610,0,0.0,,,2,0.0,2018-04-26 08:45:48,2018-04-26 09:14:28,2,2018-04-26 08:45:48,2018-04-26 09:14:28,0,0.0,source_only
0xb1e9daf10a79d4fe50521ac75c46b05792dd6a8c,6611,0,0.0,,,5,0.0,2018-02-27 10:58:38,2018-04-14 13:09:57,5,2018-02-27 10:58:38,2018-04-14 13:09:57,46,0.0,source_only
0xb1eca93244288e3bc4d156008d670ffcfe30e33a,6612,0,0.0,,,2,1.3,2021-12-16 22:18:44,2021-12-16 22:41:02,2,2021-12-16 22:18:44,2021-12-16 22:41:02,0,-1.3,source_only
0xb1fea36e8de96d9e3094359882a460d8ea92488b,6613,0,0.0,,,1,0.4623332917786803,2021-12-17 02:13:50,2021-12-17 02:13:50,1,2021-12-17 02:13:50,2021-12-17 02:13:50,0,-0.4623332917786803,source_only
0xb20c3edef76b1989dca353bfac95db6a0834830d,6614,0,0.0,,,1,0.05,2021-12-17 01:37:44,2021-12-17 01:37:44,1,2021-12-17 01:37:44,2021-12-17 01:37:44,0,-0.05,source_only
0xb21014800e75d2d695eb55bbde0abeb4ec94c454,6615,0,0.0,,,1,0.287495,2021-12-16 22:47:13,2021-12-16 22:47:13,1,2021-12-16 22:47:13,2021-12-16 22:47:13,0,-0.287495,source_only
0xb2242924843df5228b1195dae9c7cdd85d040d27,6616,0,0.0,,,2,0.33,2017-12-19 23:23:22,2017-12-20 13:18:25,2,2017-12-19 23:23:22,2017-12-20 13:18:25,0,-0.33,source_only
0xb228ecd2e021ecbcd5968a689ee46d4d6211d54e,6617,0,0.0,,,1,0.7827965122295324,2021-12-17 02:00:02,2021-12-17 02:00:02,1,2021-12-17 02:00:02,2021-12-17 02:00:02,0,-0.7827965122295324,source_only
0xb230b30a3a5748cdfff25dcc59f79f52c9682419,6618,0,0.0,,,1,0.0,2018-11-16 01:39:25,2018-11-16 01:39:25,1,2018-11-16 01:39:25,2018-11-16 01:39:25,0,0.0,source_only
0xb2406a30b0e77fadb31e3843d1a98b2a8aa81806,6619,0,0.0,,,2,14.75,2017-12-27 00:11:01,2017-12-27 00:14:37,2,2017-12-27 00:11:01,2017-12-27 00:14:37,0,-14.75,source_only
0xb24dc626fa419e30e50653147bc5dabb14e30c93,6620,0,0.0,,,1,0.0,2018-03-02 19:11:57,2018-03-02 19:11:57,1,2018-03-02 19:11:57,2018-03-02 19:11:57,0,0.0,source_only
0xb24eb2e2b9b7a297c62c3a7c16cc0cd663ec4783,6621,0,0.0,,,1,0.0,2018-11-16 19:43:35,2018-11-16 19:43:35,1,2018-11-16 19:43:35,2018-11-16 19:43:35,0,0.0,source_only
0xb25391f53ed6fee50dabbe0a6aabd246ea8a08db,6622,0,0.0,,,1,0.0,2021-12-16 22:33:03,2021-12-16 22:33:03,1,2021-12-16 22:33:03,2021-12-16 22:33:03,0,0.0,source_only
0xb257577059c87e66cbe2660d2335cdabdcd8f439,6623,0,0.0,,,1,5.74e-16,2023-07-31 03:09:47,2023-07-31 03:09:47,1,2023-07-31 03:09:47,2023-07-31 03:09:47,0,-5.74e-16,source_only
0xb266e575d3652e1e8801904c3f4158480113f310,6624,0,0.0,,,1,0.1,2021-12-17 01:34:44,2021-12-17 01:34:44,1,2021-12-17 01:34:44,2021-12-17 01:34:44,0,-0.1,source_only
0xb26bdc46bf198c4d4b93fffe4f948026d83bedeb,6625,0,0.0,,,1,0.1,2021-12-17 00:48:51,2021-12-17 00:48:51,1,2021-12-17 00:48:51,2021-12-17 00:48:51,0,-0.1,source_only
0xb277cc0df8edbb8c018fc6d45c84c5323a761d54,6626,1,0.2075206060304278,2018-03-11 21:10:40,2018-03-11 21:10:40,0,0.0,,,1,2018-03-11 21:10:40,2018-03-11 21:10:40,0,0.2075206060304278,sink_only
0xb27ecb45e87de453a5e8e45e0d4582842adc99fc,6627,0,0.0,,,1,0.0,2018-04-15 14:12:38,2018-04-15 14:12:38,1,2018-04-15 14:12:38,2018-04-15 14:12:38,0,0.0,source_only
0xb281056f29f15b1fc3be9a86be81c77f2887c746,6628,0,0.0,,,1,0.1576599202479549,2021-12-16 22:33:31,2021-12-16 22:33:31,1,2021-12-16 22:33:31,2021-12-16 22:33:31,0,-0.1576599202479549,source_only
0xb2863e4d58c863ee79227be969a56469d4114597,6629,0,0.0,,,1,0.0,2021-12-17 01:39:09,2021-12-17 01:39:09,1,2021-12-17 01:39:09,2021-12-17 01:39:09,0,0.0,source_only
0xb2884a7d4a9bd41d852826d9c32973b6aa0c9507,6630,0,0.0,,,3,0.3759,2021-12-16 23:31:47,2021-12-16 23:31:47,3,2021-12-16 23:31:47,2021-12-16 23:31:47,0,-0.3759,source_only
0xb2894eace0d96819870328b9441f5a0f23ed3bcb,6631,0,0.0,,,3,4.245,2017-12-19 01:15:25,2017-12-19 01:22:18,3,2017-12-19 01:15:25,2017-12-19 01:22:18,0,-4.245,source_only
0xb29a97a18179429215d85c49bf3cba65f953d67a,6632,0,0.0,,,1,0.0,2018-10-30 04:05:40,2018-10-30 04:05:40,1,2018-10-30 04:05:40,2018-10-30 04:05:40,0,0.0,source_only
0xb29cce28ddcfda73f75d86a8c1129ae348297afe,6633,0,0.0,,,1,0.0,2018-02-27 10:58:58,2018-02-27 10:58:58,1,2018-02-27 10:58:58,2018-02-27 10:58:58,0,0.0,source_only
0xb29ed838ec289c48c4d59941d65709268d002ef0,6634,0,0.0,,,1,0.057,2021-12-17 02:30:46,2021-12-17 02:30:46,1,2021-12-17 02:30:46,2021-12-17 02:30:46,0,-0.057,source_only
0xb29f59ad071cbe9bfaab6f1d4a388aa116bb61c3,6635,0,0.0,,,2,0.1,2021-12-16 22:42:48,2021-12-16 22:42:48,2,2021-12-16 22:42:48,2021-12-16 22:42:48,0,-0.1,source_only
0xb2b0e92f34668f1221c8bf06373c98b62b2f2cf8,6636,0,0.0,,,1,0.631,2021-12-17 00:48:51,2021-12-17 00:48:51,1,2021-12-17 00:48:51,2021-12-17 00:48:51,0,-0.631,source_only
0xb2b0ea2c74fadd6b824441ef10cd2a37c1e719dc,6637,0,0.0,,,1,0.0,2018-11-06 13:57:20,2018-11-06 13:57:20,1,2018-11-06 13:57:20,2018-11-06 13:57:20,0,0.0,source_only
0xb2b6065a932dd8cdf9e355cd2d9275bb6e962e5c,6638,0,0.0,,,1,0.28,2021-12-17 02:34:36,2021-12-17 02:34:36,1,2021-12-17 02:34:36,2021-12-17 02:34:36,0,-0.28,source_only
0xb2bd06fbbac169f1ddd6f291c4b9c9e89a0bb2a8,6639,0,0.0,,,1,0.05,2021-12-16 23:55:01,2021-12-16 23:55:01,1,2021-12-16 23:55:01,2021-12-16 23:55:01,0,-0.05,source_only
0xb2d4f29225f0b44ce0cf9f8813be3177459117c3,6640,0,0.0,,,1,0.0,2021-12-17 02:32:17,2021-12-17 02:32:17,1,2021-12-17 02:32:17,2021-12-17 02:32:17,0,0.0,source_only
0xb2e0fecbd69fbcf9ca8df932b4775505bfeddc6e,6641,0,0.0,,,1,0.0,2024-05-04 06:59:35,2024-05-04 06:59:35,1,2024-05-04 06:59:35,2024-05-04 06:59:35,0,0.0,source_only
0xb2ec781c45bf7125f8c3bbf4153b7f1d8b91ff54,6642,0,0.0,,,1,0.022,2021-12-17 02:40:19,2021-12-17 02:40:19,1,2021-12-17 02:40:19,2021-12-17 02:40:19,0,-0.022,source_only
0xb2ec8e85839f6fb81fddc558a8bfc8dc5667b6ba,6643,0,0.0,,,5,0.0,2018-10-25 00:36:25,2018-11-07 19:10:01,5,2018-10-25 00:36:25,2018-11-07 19:10:01,13,0.0,source_only
0xb2f3008ce49747912ec77c080ef3ff7ce8cb9a29,6644,0,0.0,,,1,1.357717270651769,2021-12-16 22:16:12,2021-12-16 22:16:12,1,2021-12-16 22:16:12,2021-12-16 22:16:12,0,-1.357717270651769,source_only
0xb2fa68e7aa90a3c7e1cf974a9829a9c134e5d6d5,6645,0,0.0,,,139,0.0,2018-01-31 05:27:10,2018-05-01 01:18:20,139,2018-01-31 05:27:10,2018-05-01 01:18:20,89,0.0,hub
0xb3027c318f690dd4b4564e0a0c18ae81e6ac8e41,6646,0,0.0,,,1,6.49e-16,2023-08-03 06:39:35,2023-08-03 06:39:35,1,2023-08-03 06:39:35,2023-08-03 06:39:35,0,-6.49e-16,source_only
0xb316b6e189abb141b474ae969e0f314d3ef49061,6647,0,0.0,,,1,9.68e-16,2023-07-30 01:53:47,2023-07-30 01:53:47,1,2023-07-30 01:53:47,2023-07-30 01:53:47,0,-9.68e-16,source_only
0xb327235999f7284d4c03f039fae2d9b9ff2e66ee,6648,0,0.0,,,1,0.50241936,2018-03-31 18:12:45,2018-03-31 18:12:45,1,2018-03-31 18:12:45,2018-03-31 18:12:45,0,-0.50241936,source_only
0xb33e716348ef2c43795a81fbc371c8a4b2ef81b4,6649,0,0.0,,,1,0.0,2018-11-17 03:16:04,2018-11-17 03:16:04,1,2018-11-17 03:16:04,2018-11-17 03:16:04,0,0.0,source_only
0xb3479ac22ab13a9d359c1aa0fdf6f7e3d39a207c,6650,0,0.0,,,1,1.5,2021-12-17 01:08:11,2021-12-17 01:08:11,1,2021-12-17 01:08:11,2021-12-17 01:08:11,0,-1.5,source_only
0xb34beea2f6af369e3eefc5ade99d769d06fc91ed,6651,0,0.0,,,1,0.0,2018-11-17 05:31:38,2018-11-17 05:31:38,1,2018-11-17 05:31:38,2018-11-17 05:31:38,0,0.0,source_only
0xb35e29493070f8f0d2e2ef55663afc346b2259e2,6652,0,0.0,,,1,0.0,2018-11-15 09:17:08,2018-11-15 09:17:08,1,2018-11-15 09:17:08,2018-11-15 09:17:08,0,0.0,source_only
0xb3631596706ddbf91d050b2ac45c566015bdea63,6653,0,0.0,,,5,0.0,2018-10-28 00:32:37,2018-11-06 14:36:49,5,2018-10-28 00:32:37,2018-11-06 14:36:49,9,0.0,source_only
0xb3676742011b63a1945c46c5cec25bcc616ab7f3,6654,0,0.0,,,1,0.1403105354901878,2021-12-17 00:46:06,2021-12-17 00:46:06,1,2021-12-17 00:46:06,2021-12-17 00:46:06,0,-0.1403105354901878,source_only
0xb36f68d5e40b32aff17ec8de0d4de9c1724d1920,6655,0,0.0,,,1,0.0,2018-11-08 23:43:44,2018-11-08 23:43:44,1,2018-11-08 23:43:44,2018-11-08 23:43:44,0,0.0,source_only
0xb372711734ce93460a53a648eaffc81894771c81,6656,0,0.0,,,1,0.032641469581311,2023-11-12 01:42:23,2023-11-12 01:42:23,1,2023-11-12 01:42:23,2023-11-12 01:42:23,0,-0.032641469581311,source_only
0xb3813d0da2d36a70d9f28ed7fbc44aef17eedd8b,6657,0,0.0,,,1,0.072,2021-12-17 02:28:56,2021-12-17 02:28:56,1,2021-12-17 02:28:56,2021-12-17 02:28:56,0,-0.072,source_only
0xb385d2dd1b6f19b8fc3066a33209b9476575bdc4,6658,0,0.0,,,1,0.4645863572396626,2021-12-16 22:19:46,2021-12-16 22:19:46,1,2021-12-16 22:19:46,2021-12-16 22:19:46,0,-0.4645863572396626,source_only
0xb38616308e2e743f47533b8f18ac0c46f3421adb,6659,0,0.0,,,5,2.01,2017-12-19 02:41:05,2017-12-19 03:15:28,5,2017-12-19 02:41:05,2017-12-19 03:15:28,0,-2.01,source_only
0xb3a5dbc07cd230c90bff97fc8db08309199c3cac,6660,0,0.0,,,1,0.29,2021-12-17 00:10:44,2021-12-17 00:10:44,1,2021-12-17 00:10:44,2021-12-17 00:10:44,0,-0.29,source_only
0xb3b7b63fddefb01b6d714c35b1c7f85ca07ebb64,6661,0,0.0,,,3,0.0,2018-04-24 07:11:52,2018-04-24 08:07:32,3,2018-04-24 07:11:52,2018-04-24 08:07:32,0,0.0,source_only
0xb3bc4c221615b80c9cfcac3b4eb8ee789d254bb9,6662,0,0.0,,,15,1.0,2017-12-26 08:38:21,2018-01-16 12:35:20,15,2017-12-26 08:38:21,2018-01-16 12:35:20,21,-1.0,source_only
0xb3bc7348d5643f9b2c359f7964980b7ab70e64a2,6663,0,0.0,,,2,0.09,2021-12-16 22:25:34,2021-12-16 23:29:29,2,2021-12-16 22:25:34,2021-12-16 23:29:29,0,-0.09,source_only
0xb3be86d93b3f0c53e6de86d5f081dc48bbef536a,6664,0,0.0,,,1,8.42e-16,2023-07-30 05:20:59,2023-07-30 05:20:59,1,2023-07-30 05:20:59,2023-07-30 05:20:59,0,-8.42e-16,source_only
0xb3c0587ce2718acbd150579db3da394021746da9,6665,0,0.0,,,1,0.0,2018-04-24 05:23:57,2018-04-24 05:23:57,1,2018-04-24 05:23:57,2018-04-24 05:23:57,0,0.0,source_only
0xb3ea3000fe477f8214ec4b40df5171c98621527d,6666,0,0.0,,,1,4.89e-16,2023-09-05 07:37:11,2023-09-05 07:37:11,1,2023-09-05 07:37:11,2023-09-05 07:37:11,0,-4.89e-16,source_only
0xb3ec13a7817bda1d98072c4e55cba7c7743187d5,6667,0,0.0,,,1,0.12,2021-12-17 00:51:13,2021-12-17 00:51:13,1,2021-12-17 00:51:13,2021-12-17 00:51:13,0,-0.12,source_only
0xb3f2d60f6e54c79442b72ce4f3ac4b45b08d80d8,6668,0,0.0,,,1,0.0,2018-10-25 00:55:29,2018-10-25 00:55:29,1,2018-10-25 00:55:29,2018-10-25 00:55:29,0,0.0,source_only
0xb3f33f1b3f4495ec76d3a6b74c2e069234e12d46,6669,0,0.0,,,3,0.08691846301903819,2021-12-16 23:00:51,2021-12-16 23:09:35,3,2021-12-16 23:00:51,2021-12-16 23:09:35,0,-0.08691846301903819,source_only
0xb3fcc3bb75c764b8d1dd5d6155b51366a514fb9c,6670,0,0.0,,,1,0.0,2018-10-30 00:57:57,2018-10-30 00:57:57,1,2018-10-30 00:57:57,2018-10-30 00:57:57,0,0.0,source_only
0xb4029fd3969767e47f0a1bfadae3785e2cc1fae6,6671,0,0.0,,,4,0.0,2018-03-31 13:08:40,2018-04-19 07:15:42,4,2018-03-31 13:08:40,2018-04-19 07:15:42,18,0.0,source_only
0xb402b834338a4c6975a09218f335b401c0b1739b,6672,0,0.0,,,1,0.0,2018-11-17 13:20:01,2018-11-17 13:20:01,1,2018-11-17 13:20:01,2018-11-17 13:20:01,0,0.0,source_only
0xb40327c1a65730d5234147641098723d37b3f8ad,6673,0,0.0,,,1,0.26,2021-12-17 01:58:01,2021-12-17 01:58:01,1,2021-12-17 01:58:01,2021-12-17 01:58:01,0,-0.26,source_only
0xb4035f3b297cdafd7dcabbf4d0a0660e935200df,6674,0,0.0,,,1,2.162996297662966,2021-12-17 02:40:37,2021-12-17 02:40:37,1,2021-12-17 02:40:37,2021-12-17 02:40:37,0,-2.162996297662966,source_only
0xb40460a870c2cfd21b8f97585c39026152c23f5a,6675,0,0.0,,,1,0.5,2018-01-05 10:42:15,2018-01-05 10:42:15,1,2018-01-05 10:42:15,2018-01-05 10:42:15,0,-0.5,source_only
0xb4258b0739aca53b445eee2a160d356090ff5867,6676,0,0.0,,,5,0.0,2018-04-18 15:54:29,2018-04-20 19:08:47,5,2018-04-18 15:54:29,2018-04-20 19:08:47,2,0.0,source_only
0xb43116d3f9923dd1da4e9fa56ca46002a2826da6,6677,0,0.0,,,1,0.0,2021-12-17 02:51:02,2021-12-17 02:51:02,1,2021-12-17 02:51:02,2021-12-17 02:51:02,0,0.0,source_only
0xb4388fdf60a57c8f5ffce4337ea328fdd37623aa,6678,0,0.0,,,1,0.025,2021-12-17 00:47:15,2021-12-17 00:47:15,1,2021-12-17 00:47:15,2021-12-17 00:47:15,0,-0.025,source_only
0xb43dbf0c6d3a1a8999e8c166fc24323d0258a8fb,6679,0,0.0,,,1,2.0,2021-12-17 00:30:36,2021-12-17 00:30:36,1,2021-12-17 00:30:36,2021-12-17 00:30:36,0,-2.0,source_only
0xb44187028f6a02167e08d9ebf10040fe73e6062a,6680,0,0.0,,,4,0.0,2018-03-18 18:34:17,2018-03-20 06:04:06,4,2018-03-18 18:34:17,2018-03-20 06:04:06,1,0.0,source_only
0xb445cc74392cf17a3c6bc011e19726d50f8311e7,6681,0,0.0,,,1,0.0,2018-02-06 19:00:10,2018-02-06 19:00:10,1,2018-02-06 19:00:10,2018-02-06 19:00:10,0,0.0,source_only
0xb45b57a476478faef33209c5f4615060cf2bf671,6682,0,0.0,,,2,0.4300666424054773,2021-12-17 01:08:11,2021-12-17 01:09:50,2,2021-12-17 01:08:11,2021-12-17 01:09:50,0,-0.4300666424054773,source_only
0xb468c5e9a3c7fe7ecd2780852c3c21d7f6c5a0df,6683,0,0.0,,,1,0.0,2018-02-06 19:00:10,2018-02-06 19:00:10,1,2018-02-06 19:00:10,2018-02-06 19:00:10,0,0.0,source_only
0xb46ea03450cd14987c571fe9a37e2f388bc42169,6684,0,0.0,,,10,0.0,2018-04-10 02:41:28,2018-04-23 01:52:02,10,2018-04-10 02:41:28,2018-04-23 01:52:02,12,0.0,source_only
0xb478092ccd581839a5014ed28113c61dcd77a10b,6685,0,0.0,,,1,0.0,2018-11-13 16:45:59,2018-11-13 16:45:59,1,2018-11-13 16:45:59,2018-11-13 16:45:59,0,0.0,source_only
0xb47f69de1f1fbac96075dd2b61ebc90897379a90,6686,0,0.0,,,2,0.02,2018-01-14 23:26:56,2018-01-14 23:33:52,2,2018-01-14 23:26:56,2018-01-14 23:33:52,0,-0.02,source_only
0xb47f76d9c93e199cefe7d6a17862148659295fe2,6687,0,0.0,,,1,1.0,2018-04-06 12:54:37,2018-04-06 12:54:37,1,2018-04-06 12:54:37,2018-04-06 12:54:37,0,-1.0,source_only
0xb4904dd9dc6d4c16f0a79c07e49e3ce864d43797,6688,0,0.0,,,1,0.0,2018-10-26 03:18:26,2018-10-26 03:18:26,1,2018-10-26 03:18:26,2018-10-26 03:18:26,0,0.0,source_only
0xb49174f7f9c283e63afb165c16421c378d961e53,6689,0,0.0,,,1,0.0047,2021-12-16 22:13:42,2021-12-16 22:13:42,1,2021-12-16 22:13:42,2021-12-16 22:13:42,0,-0.0047,source_only
0xb49e53ad37bcf15d783e30c0004dd19f2a52b7b1,6690,0,0.0,,,1,0.14,2021-12-16 23:26:42,2021-12-16 23:26:42,1,2021-12-16 23:26:42,2021-12-16 23:26:42,0,-0.14,source_only
0xb4a1789949d59cf3d446348721c16c303e70a927,6691,0,0.0,,,1,0.0,2018-02-02 13:05:09,2018-02-02 13:05:09,1,2018-02-02 13:05:09,2018-02-02 13:05:09,0,0.0,source_only
0xb4a357f811805028294d3f4707971a2ceb78a97f,6692,0,0.0,,,1,0.0,2018-11-16 05:42:38,2018-11-16 05:42:38,1,2018-11-16 05:42:38,2018-11-16 05:42:38,0,0.0,source_only
0xb4a5924dad6770978ff6c8d5f29ed1899940191c,6693,0,0.0,,,1,0.0,2017-12-26 22:38:35,2017-12-26 22:38:35,1,2017-12-26 22:38:35,2017-12-26 22:38:35,0,0.0,source_only
0xb4be361f092d9d5edfe8606fd53260eced3b776e,6694,0,0.0,,,11,5.0,2017-12-21 01:37:33,2017-12-30 23:54:03,11,2017-12-21 01:37:33,2017-12-30 23:54:03,9,-5.0,source_only
0xb4c65e532acd15e020131b0a50646aa017705178,6695,0,0.0,,,1,0.0,2018-04-25 06:56:01,2018-04-25 06:56:01,1,2018-04-25 06:56:01,2018-04-25 06:56:01,0,0.0,source_only
0xb4ca90293857bab7bfa9600e449140b4d1c08b2a,6696,0,0.0,,,1,0.0,2018-10-23 18:28:37,2018-10-23 18:28:37,1,2018-10-23 18:28:37,2018-10-23 18:28:37,0,0.0,source_only
0xb4cffd929055975400adcdc3281e604944c4eb33,6697,0,0.0,,,2,0.11,2021-12-16 22:01:42,2021-12-16 22:39:55,2,2021-12-16 22:01:42,2021-12-16 22:39:55,0,-0.11,source_only
0xb4db03d0b07c902aca3423bffb0d2a3a4debb874,6698,0,0.0,,,1,0.0,2018-11-17 04:12:01,2018-11-17 04:12:01,1,2018-11-17 04:12:01,2018-11-17 04:12:01,0,0.0,source_only
0xb4e9ed151631c1f533244c8cc2232fb5683f93bb,6699,0,0.0,,,2,0.0,2018-02-01 13:01:45,2018-02-08 07:01:06,2,2018-02-01 13:01:45,2018-02-08 07:01:06,6,0.0,source_only
0xb4f3cd91d39a205ba24a79b60e59156e384b0973,6700,0,0.0,,,1,0.0,2018-11-11 13:26:04,2018-11-11 13:26:04,1,2018-11-11 13:26:04,2018-11-11 13:26:04,0,0.0,source_only
0xb502318c45f7f27b1a90ed70080119f8cb9feca7,6701,0,0.0,,,2,0.8753764801266369,2021-12-16 22:29:54,2021-12-16 23:26:42,2,2021-12-16 22:29:54,2021-12-16 23:26:42,0,-0.8753764801266369,source_only
0xb50c8f21f6b52a9be58913b6aefd18d6357511b3,6702,0,0.0,,,1,5.29e-16,2023-08-13 06:42:47,2023-08-13 06:42:47,1,2023-08-13 06:42:47,2023-08-13 06:42:47,0,-5.29e-16,source_only
0xb50e50f318f7aa1a2181ad59cf4e16539f4e1d3f,6703,0,0.0,,,1,7.7e-16,2023-07-30 09:02:47,2023-07-30 09:02:47,1,2023-07-30 09:02:47,2023-07-30 09:02:47,0,-7.7e-16,source_only
0xb522bd8a501dfa970c40b57eb76c76256d55758d,6704,0,0.0,,,2,50.0,2018-01-11 09:22:00,2018-01-11 09:40:20,2,2018-01-11 09:22:00,2018-01-11 09:40:20,0,-50.0,source_only
0xb5294d98b611ca77fa3daf55d362520ed87761d7,6705,0,0.0,,,7,0.7,2017-12-20 12:59:00,2018-01-01 16:15:38,7,2017-12-20 12:59:00,2018-01-01 16:15:38,12,-0.7,source_only
0xb53423ad041aac0961be852ba988c9a576b6e99a,6706,0,0.0,,,1,0.1,2021-12-16 22:41:57,2021-12-16 22:41:57,1,2021-12-16 22:41:57,2021-12-16 22:41:57,0,-0.1,source_only
0xb534370819e8b77a7260f709d86f54dc2501f635,6707,0,0.0,,,3,4.1e-06,2023-09-04 05:06:23,2023-09-04 05:09:47,3,2023-09-04 05:06:23,2023-09-04 05:09:47,0,-4.1e-06,source_only
0xb5465844cd1ed0db20fa655ecdcbaabe7e1f96c9,6708,0,0.0,,,2,0.285,2017-12-22 12:55:15,2017-12-22 14:07:06,2,2017-12-22 12:55:15,2017-12-22 14:07:06,0,-0.285,source_only
0xb54683285bf605fae518f5b30b04e4b9a68e7fd5,6709,0,0.0,,,1,0.1620127833288257,2021-12-17 00:29:53,2021-12-17 00:29:53,1,2021-12-17 00:29:53,2021-12-17 00:29:53,0,-0.1620127833288257,source_only
0xb549daf387b44efbe609ef36c833e34cc1a4965b,6710,0,0.0,,,2,0.0,2018-10-19 18:03:25,2018-10-19 20:41:55,2,2018-10-19 18:03:25,2018-10-19 20:41:55,0,0.0,source_only
0xb54a4498e284d248733dbc73ac7cc1a7ccc8e904,6711,0,0.0,,,1,0.0,2018-11-14 22:26:53,2018-11-14 22:26:53,1,2018-11-14 22:26:53,2018-11-14 22:26:53,0,0.0,source_only
0xb5568223fa2b91f33408c8553c2cfdff45898e05,6712,0,0.0,,,1,0.0,2018-10-24 02:09:39,2018-10-24 02:09:39,1,2018-10-24 02:09:39,2018-10-24 02:09:39,0,0.0,source_only
0xb55cbe5303a3e841f507821c0cb7dcc996ac23c9,6713,0,0.0,,,1,0.0,2018-11-14 16:20:14,2018-11-14 16:20:14,1,2018-11-14 16:20:14,2018-11-14 16:20:14,0,0.0,source_only
0xb55daea8975032f8e9598b3b023bfe6840028fec,6714,0,0.0,,,3,3.0,2017-12-22 18:27:26,2017-12-23 18:14:33,3,2017-12-22 18:27:26,2017-12-23 18:14:33,0,-3.0,source_only
0xb55e78f922e656f7b39fe056b3b17d68fef9bf22,6715,0,0.0,,,1,0.0,2018-11-12 20:41:22,2018-11-12 20:41:22,1,2018-11-12 20:41:22,2018-11-12 20:41:22,0,0.0,source_only
0xb562ec0261a9cb550a5fbcb46030088f1d6a53cf,6716,1,0.0,2024-10-20 10:23:23,2024-10-20 10:23:23,0,0.0,,,1,2024-10-20 10:23:23,2024-10-20 10:23:23,0,0.0,sink_only
0xb567842c48da3069a843076d7c5fe2a5775d3798,6717,0,0.0,,,1,0.094322807607541,2021-12-16 22:35:07,2021-12-16 22:35:07,1,2021-12-16 22:35:07,2021-12-16 22:35:07,0,-0.094322807607541,source_only
